K,canonical_units,transport_zero_augmentation,all_inventory_feasible,total_shortage,shortage_resource_types,relay_copy_count,relay_delta_energy_kWh,CV_transport_workload,CV_joint_workload,max_min_transport_workload_ratio,geo_compactness_km,pareto,selected,theoretical_relay_min,total_A_drone,total_B_drone,total_C_drone,total_A_battery,total_B_battery,total_C_battery,total_relay_drone,total_relay_energy,shortage_A_drone,shortage_B_drone,shortage_C_drone,shortage_A_battery,shortage_B_battery,shortage_C_battery,shortage_relay_drone,shortage_relay_energy,group_1_services,group_2_services
2,"1,2,4,7,9|3,5,6,8",False,False,7,5,5,3.097042976383167,0.13585073236981499,0.14575957850287177,1.3144149684749897,,0,0,0,4,3,3,6,3,6,4,7,0,1,1,0,0,2,2,1,S001;S002;S004;S008;S010;S013;S014;S015,S003;S005;S006;S007;S009;S011;S012
2,"1,2,4,7|3,5,6,8,9",False,False,8,5,5,3.097042976383167,0.1089665665704118,0.05755349448185134,1.2445846866845376,,0,0,0,4,3,3,6,3,6,4,8,0,1,1,0,0,2,2,2,S001;S002;S004;S008;S013;S015,S003;S005;S006;S007;S009;S010;S011;S012;S014
2,"1,2,4,8,9|3,5,6,7",False,False,7,3,4,1.9398383633641414,0.10164798366759281,0.12782677653414495,1.226298782258159,,0,0,0,4,2,4,6,2,7,4,6,0,0,2,0,0,3,2,0,S001;S002;S004;S009;S010;S012;S013;S014,S003;S005;S006;S007;S008;S011;S015
2,"1,2,4,8|3,5,6,7,9",False,False,8,4,6,3.387168287246749,0.14316931527263393,0.14150035643179798,1.3341834456318258,,0,0,0,4,2,4,6,2,7,4,7,0,0,2,0,0,3,2,1,S001;S002;S004;S009;S012;S013,S003;S005;S006;S007;S008;S010;S011;S014;S015
2,"1,2,4,9|3,5,6,7,8",False,False,8,4,5,3.119082955218959,0.14690111771210687,0.09103987756895206,1.3443941159977573,,0,0,0,4,3,4,6,3,7,4,6,0,1,2,0,0,3,2,0,S001;S002;S004;S010;S013;S014,S003;S005;S006;S007;S008;S009;S011;S012;S015
2,"1,2,4|3,5,6,7,8,9",False,False,9,5,5,3.119082955218959,0.39171841665233365,0.2944079523211438,2.287950933830739,,0,0,0,4,3,4,6,3,7,4,7,0,1,2,0,0,3,2,1,S001;S002;S004;S013,S003;S005;S006;S007;S008;S009;S010;S011;S012;S014;S015
2,"1,2,5,6,7,8,9|3,4",False,False,7,5,4,2.575840006210398,0.6348071417030384,0.5110469875281914,4.476558356937179,,0,0,0,4,3,3,6,3,6,4,7,0,1,1,0,0,2,2,1,S001;S002;S005;S006;S007;S008;S009;S010;S011;S012;S013;S014;S015,S003;S004
2,"1,2,5,6,7,8|3,4,9",False,False,8,5,5,3.097042976383167,0.38998984276281173,0.27303319969554984,2.2786339313729598,,0,0,0,4,3,3,6,3,6,4,8,0,1,1,0,0,2,2,2,S001;S002;S005;S006;S007;S008;S009;S011;S012;S013;S015,S003;S004;S010;S014
2,"1,2,5,6,7,9|3,4,8",False,False,6,4,6,3.3651283084109567,0.3862580403233388,0.3210506973037121,2.258698494484007,,0,0,0,4,2,3,6,2,6,4,7,0,0,1,0,0,2,2,1,S001;S002;S005;S006;S007;S008;S010;S011;S013;S014;S015,S003;S004;S009;S012
2,"1,2,5,6,7|3,4,8,9",False,False,7,4,5,2.4390013547011185,0.14144074138311213,0.0855026212720529,1.3294839347745635,,0,0,0,4,2,3,6,2,6,4,8,0,0,1,0,0,2,2,2,S001;S002;S005;S006;S007;S008;S011;S013;S015,S003;S004;S009;S010;S012;S014
2,"1,2,5,6,8,9|3,4,7",False,False,6,5,5,3.129169874671389,0.3520552916211167,0.2862844019773369,2.0866831291884047,,0,0,0,4,3,3,6,3,5,4,7,0,1,1,0,0,1,2,1,S001;S002;S005;S006;S007;S009;S010;S011;S012;S013;S014,S003;S004;S008;S015
2,"1,2,5,6,8|3,4,7,9",False,False,7,5,6,3.650372844844158,0.10723799268088986,0.05881941835046205,1.2402387014718885,,0,0,0,4,3,3,6,3,5,4,8,0,1,1,0,0,1,2,2,S001;S002;S005;S006;S007;S009;S011;S012;S013,S003;S004;S008;S010;S014;S015
2,"1,2,5,6,9|3,4,7,8",False,False,5,4,7,3.918458176871948,0.10350619024141706,0.10853483390246481,1.2309133406493689,,0,0,0,4,2,3,6,2,5,4,7,0,0,1,0,0,1,2,1,S001;S002;S005;S006;S007;S010;S011;S013;S014,S003;S004;S008;S009;S012;S015
2,"1,2,5,6|3,4,7,8,9",False,False,6,4,6,2.9923312231621098,0.14131110869880978,0.12967019572467772,1.3291322622904274,,0,0,0,4,2,3,6,2,5,4,8,0,0,1,0,0,1,2,2,S001;S002;S005;S006;S007;S011;S013,S003;S004;S008;S009;S010;S012;S014;S015
2,"1,2,5,7,8,9|3,4,6",False,False,9,5,3,1.8758434004972238,0.4153341701878792,0.36688806054272294,2.420757461818299,,0,0,0,4,3,4,6,3,7,4,7,0,1,2,0,0,3,2,1,S001;S002;S005;S008;S009;S010;S011;S012;S013;S014;S015,S003;S004;S006;S007
2,"1,2,5,7,8|3,4,6,9",False,False,10,5,4,2.397046370669993,0.17051687124765244,0.12472509174311638,1.4111400590006753,,0,0,0,4,3,4,6,3,7,4,8,0,1,2,0,0,3,2,2,S001;S002;S005;S008;S009;S011;S012;S013;S015,S003;S004;S006;S007;S010;S014
2,"1,2,5,7,9|3,4,6,8",False,False,8,4,5,2.6651317026977828,0.1667850688081796,0.17628964878894812,1.400341046624338,,0,0,0,4,2,4,6,2,7,4,7,0,0,2,0,0,3,2,1,S001;S002;S005;S008;S010;S011;S013;S014;S015,S003;S004;S006;S007;S009;S012
2,"1,2,5,7|3,4,6,8,9",False,False,9,4,4,1.7390047489879445,0.0780322301320474,0.07288474144664116,1.1692732277251372,,0,0,0,4,2,4,6,2,7,4,8,0,0,2,0,0,3,2,2,S001;S002;S005;S008;S011;S013;S015,S003;S004;S006;S007;S009;S010;S012;S014
2,"1,2,5,8,9|3,4,6,7",False,False,7,4,3,1.8978833793330159,0.13258232010595739,0.11669190665182372,1.3056942997107293,,1,0,0,4,3,4,6,3,6,4,6,0,1,2,0,0,2,2,0,S001;S002;S005;S009;S010;S011;S012;S013;S014,S003;S004;S006;S007;S008;S015
2,"1,2,5,8|3,4,6,7,9",False,False,8,5,4,2.4190863495057853,0.11223497883426943,0.11960870756684375,1.2528483915414754,,0,0,0,4,3,4,6,3,6,4,7,0,1,2,0,0,2,2,1,S001;S002;S005;S009;S011;S012;S013,S003;S004;S006;S007;S008;S010;S014;S015
2,"1,2,5,9|3,4,6,7,8",False,False,6,3,5,2.687171681533575,0.11596678127374233,0.06466505782594593,1.2623584245868744,,0,0,0,4,2,4,6,2,6,4,6,0,0,2,0,0,2,2,0,S001;S002;S005;S010;S011;S013;S014,S003;S004;S006;S007;S008;S009;S012;S015
2,"1,2,5|3,4,6,7,8,9",False,False,7,4,4,1.7610447278237367,0.3607840802139691,0.3238005370905619,2.128833212835928,,0,0,0,4,2,4,6,2,6,4,7,0,0,2,0,0,2,2,1,S001;S002;S005;S011;S013,S003;S004;S006;S007;S008;S009;S010;S012;S014;S015
2,"1,2,6,7,8,9|3,4,5",False,False,6,4,5,2.8439253382381877,0.43371228605726364,0.35024502735347846,2.5317736033422795,,0,0,0,4,2,3,6,2,6,4,7,0,0,1,0,0,2,2,1,S001;S002;S006;S007;S008;S009;S010;S012;S013;S014;S015,S003;S004;S005;S011
2,"1,2,6,7,8|3,4,5,9",False,False,7,4,6,3.3651283084109567,0.18889498711703692,0.11905206929668345,1.4657719632273885,,0,0,0,4,2,3,6,2,6,4,8,0,0,1,0,0,2,2,2,S001;S002;S006;S007;S008;S009;S012;S013;S015,S003;S004;S005;S010;S011;S014
2,"1,2,6,7,9|3,4,5,8",False,False,7,5,5,3.097042976383167,0.18516318467756407,0.17302420118757425,1.4544791820784235,,0,0,0,4,3,3,6,3,6,4,7,0,1,1,0,0,2,2,1,S001;S002;S006;S007;S008;S010;S013;S014;S015,S003;S004;S005;S009;S011;S012
2,"1,2,6,7|3,4,5,8,9",False,False,8,5,4,2.1709160226733286,0.05965411426266283,0.07180395083292455,1.12687696127024,,0,0,0,4,3,3,6,3,6,4,8,0,1,1,0,0,2,2,2,S001;S002;S006;S007;S008;S013;S015,S003;S004;S005;S009;S010;S011;S012;S014
2,"1,2,6,8,9|3,4,5,7",False,False,6,4,6,3.397255206699179,0.15096043597534198,0.13223565347817975,1.355602830237385,,0,0,0,4,2,4,6,2,5,4,7,0,0,2,0,0,1,2,1,S001;S002;S006;S007;S009;S010;S012;S013;S014,S003;S004;S005;S008;S011;S015
2,"1,2,6,8|3,4,5,7,9",False,False,7,4,7,3.918458176871948,0.09385686296488487,0.0888513733370051,1.2071568146992382,,0,0,0,4,2,4,6,2,5,4,8,0,0,2,0,0,1,2,2,S001;S002;S006;S007;S009;S012;S013,S003;S004;S005;S008;S010;S011;S014;S015
2,"1,2,6,9|3,4,5,7,8",False,False,7,5,6,3.650372844844158,0.09758866540435789,0.03887580008807369,1.2162842190985688,,0,0,0,4,3,4,6,3,5,4,7,0,1,2,0,0,1,2,1,S001;S002;S006;S007;S010;S013;S014,S003;S004;S005;S008;S009;S011;S012;S015
2,"1,2,6|3,4,5,7,8,9",False,False,8,5,5,2.72424589113432,0.3424059643445846,0.2861500401444868,2.041390115417677,,0,0,0,4,3,4,6,3,5,4,8,0,1,2,0,0,1,2,2,S001;S002;S006;S007;S013,S003;S004;S005;S008;S009;S010;S011;S012;S014;S015
2,"1,2,7,8,9|3,4,5,6",False,False,8,4,4,2.143928732525014,0.21423931454210438,0.2029572340625628,1.5453042345005037,,0,0,0,4,2,4,6,2,7,4,7,0,0,2,0,0,3,2,1,S001;S002;S008;S009;S010;S012;S013;S014;S015,S003;S004;S005;S006;S007;S011
2,"1,2,7,8|3,4,5,6,9",False,False,9,4,5,2.6651317026977828,0.03057798439812235,0.03204085615911102,1.0630849803408635,,0,0,0,4,2,4,6,2,7,4,8,0,0,2,0,0,3,2,2,S001;S002;S008;S009;S012;S013;S015,S003;S004;S005;S006;S007;S010;S011;S014
2,"1,2,7,9|3,4,5,6,8",False,False,8,4,4,2.397046370669993,0.03430978683759516,0.021537433755694342,1.0710575428226383,,0,0,0,4,2,4,6,2,7,4,7,0,0,2,0,0,3,2,1,S001;S002;S008;S010;S013;S014;S015,S003;S004;S005;S006;S007;S009;S011;S012
2,"1,2,7|3,4,5,6,8,9",False,False,9,4,3,1.4709194169601547,0.279127085777822,0.2377023930106382,1.7744141311759511,,0,0,0,4,2,4,6,2,7,4,8,0,0,2,0,0,3,2,2,S001;S002;S008;S013;S015,S003;S004;S005;S006;S007;S009;S010;S011;S012;S014
2,"1,2,8,9|3,4,5,6,7",False,False,6,3,4,2.1659687113608057,0.06851253553981741,0.04375702632113966,1.1471035052082466,,1,0,0,4,2,4,6,2,6,4,6,0,0,2,0,0,2,2,0,S001;S002;S009;S010;S012;S013;S014,S003;S004;S005;S006;S007;S008;S011;S015
2,"1,2,8|3,4,5,6,7,9",False,False,7,4,5,2.687171681533575,0.31332983448004426,0.27305291285938776,1.9126065182773355,,0,0,0,4,2,4,6,2,6,4,7,0,0,2,0,0,2,2,1,S001;S002;S009;S012;S013,S003;S004;S005;S006;S007;S008;S010;S011;S014;S015
2,"1,2,9|3,4,5,6,7,8",False,False,6,3,4,2.4190863495057853,0.3170616369195171,0.22282516814199832,1.9285219693600726,,0,0,0,4,2,4,6,2,6,4,6,0,0,2,0,0,2,2,0,S001;S002;S010;S013;S014,S003;S004;S005;S006;S007;S008;S009;S011;S012;S015
2,"1,2|3,4,5,6,7,8,9",False,False,7,4,3,1.4929593957959468,0.5618789358597439,0.4923158068099842,3.564948284156769,,0,0,0,4,2,4,6,2,6,4,7,0,0,2,0,0,2,2,1,S001;S002;S013,S003;S004;S005;S006;S007;S008;S009;S010;S011;S012;S014;S015
2,"1,3,4,5,6,7,8,9|2",False,False,3,2,1,0.5212029701727692,0.8356904089820367,0.7350102624959751,11.172143985078424,,1,0,0,4,2,3,6,2,4,4,6,0,0,1,0,0,0,2,0,S001;S003;S004;S005;S006;S007;S008;S009;S010;S011;S012;S013;S014;S015,S002
2,"1,3,4,5,6,7,8|2,9",False,False,3,2,3,1.8657564810447937,0.5908731100418096,0.41362307099250406,3.888458933130464,,1,0,0,4,2,3,6,2,4,4,6,0,0,1,0,0,0,2,0,S001;S003;S004;S005;S006;S007;S008;S009;S011;S012;S013;S015,S002;S010;S014
2,"1,3,4,5,6,7,9|2,8",False,False,4,3,3,1.7154152559103972,0.5871413076023368,0.4922459034629212,3.844272475856246,,0,0,0,5,2,3,6,2,4,4,6,1,0,1,0,0,0,2,0,S001;S003;S004;S005;S006;S007;S008;S010;S011;S013;S014;S015,S002;S009;S012
2,"1,3,4,5,6,7|2,8,9",False,False,4,3,3,1.6126388428998144,0.3423240086621101,0.23194660213542667,2.041011115414844,,1,0,0,5,2,3,6,2,4,4,6,1,0,1,0,0,0,2,0,S001;S003;S004;S005;S006;S007;S008;S011;S013;S015,S002;S009;S010;S012;S014
2,"1,3,4,5,6,8,9|2,7",False,False,5,4,3,1.6058227282589597,0.5529385589001147,0.44431695318171494,3.4736580168477267,,0,0,0,4,2,3,6,2,5,4,7,0,0,1,0,0,1,2,1,S001;S003;S004;S005;S006;S007;S009;S010;S011;S012;S013;S014,S002;S008;S015
2,"1,3,4,5,6,8|2,7,9",False,False,5,4,5,2.9503762391309842,0.3081212599598879,0.1553046739103834,1.8906799475931995,,0,0,0,4,2,3,6,2,5,4,7,0,0,1,0,0,1,2,1,S001;S003;S004;S005;S006;S007;S009;S011;S012;S013,S002;S008;S010;S014;S015
2,"1,3,4,5,6,9|2,7,8",False,False,5,4,5,2.8000350139965877,0.3043894575204151,0.2286561701774616,1.8751720652058643,,0,0,0,4,2,3,6,2,5,4,7,0,0,1,0,0,1,2,1,S001;S003;S004;S005;S006;S007;S010;S011;S013;S014,S002;S008;S009;S012;S015
2,"1,3,4,5,6|2,7,8,9",False,False,5,4,5,2.697258600986005,0.05957215858018821,0.020049592042187356,1.1266916098320718,,1,0,0,4,2,3,6,2,5,4,7,0,0,1,0,0,1,2,1,S001;S003;S004;S005;S006;S007;S011;S013,S002;S008;S009;S010;S012;S014;S015
2,"1,3,4,5,7,8,9|2,6",False,False,7,5,3,1.7524894655111423,0.6162174374668772,0.5053584216532565,4.211284188628001,,0,0,0,4,3,4,6,3,5,4,7,0,1,2,0,0,1,2,1,S001;S003;S004;S005;S008;S009;S010;S011;S012;S013;S014;S015,S002;S006;S007
2,"1,3,4,5,7,8|2,6,9",False,False,7,5,5,3.097042976383167,0.37140013852665044,0.21486925267348447,2.1816742614487405,,0,0,0,4,3,4,6,3,5,4,7,0,1,2,0,0,1,2,1,S001;S003;S004;S005;S008;S009;S011;S012;S013;S015,S002;S006;S007;S010;S014
2,"1,3,4,5,7,9|2,6,8",False,False,7,5,5,2.9467017512487703,0.36766833608717764,0.28803369405911733,2.1628971220959348,,0,0,0,5,2,4,6,2,5,4,7,1,0,2,0,0,1,2,1,S001;S003;S004;S005;S008;S010;S011;S013;S014;S015,S002;S006;S007;S009;S012
2,"1,3,4,5,7|2,6,8,9",False,False,7,5,5,2.8439253382381877,0.12285103714695073,0.04134289535149544,1.2801144214942934,,0,0,0,5,2,4,6,2,5,4,7,1,0,2,0,0,1,2,1,S001;S003;S004;S005;S008;S011;S013;S015,S002;S006;S007;S009;S010;S012;S014
2,"1,3,4,5,8,9|2,6,7",False,False,7,5,4,2.3058193339721336,0.3334655873849554,0.2726024560294107,2.0005952613208815,,0,0,0,4,3,3,6,3,6,4,7,0,1,1,0,0,2,2,1,S001;S003;S004;S005;S009;S010;S011;S012;S013;S014,S002;S006;S007;S008;S015
2,"1,3,4,5,8|2,6,7,9",False,False,7,5,6,3.650372844844158,0.08864828844472854,0.0020011360524451495,1.1945424303717944,,0,0,0,4,3,3,6,3,6,4,7,0,1,1,0,0,2,2,1,S001;S003;S004;S005;S009;S011;S012;S013,S002;S006;S007;S008;S010;S014;S015
2,"1,3,4,5,9|2,6,7,8",False,False,6,4,6,3.5000316197097616,0.08491648600525566,0.07228279418961103,1.1855928660206272,,0,0,0,4,2,3,6,2,6,4,7,0,0,1,0,0,2,2,1,S001;S003;S004;S005;S010;S011;S013;S014,S002;S006;S007;S008;S009;S012;S015
2,"1,3,4,5|2,6,7,8,9",False,False,6,4,6,3.397255206699179,0.15990081293497108,0.16945332703226168,1.380671271671148,,0,0,0,4,2,3,6,2,6,4,7,0,0,1,0,0,2,2,1,S001;S003;S004;S005;S011;S013,S002;S006;S007;S008;S009;S010;S012;S014;S015
2,"1,3,4,6,7,8,9|2,5",False,False,4,3,2,0.789288302200559,0.6345955533362617,0.554832477715597,4.473387142002929,,1,0,0,4,2,3,6,2,5,4,6,0,0,1,0,0,1,2,0,S001;S003;S004;S006;S007;S008;S009;S010;S012;S013;S014;S015,S002;S005;S011
2,"1,3,4,6,7,8|2,5,9",False,False,4,3,4,2.133841813072584,0.38977825439603486,0.24886355139467892,2.277497097420719,,0,0,0,4,2,3,6,2,5,4,6,0,0,1,0,0,1,2,0,S001;S003;S004;S006;S007;S008;S009;S012;S013;S015,S002;S005;S010;S011;S014
2,"1,3,4,6,7,9|2,5,8",False,False,6,5,2,1.4473299238826074,0.38604645195656206,0.3349024358317957,2.257575440965605,,0,0,0,5,3,3,6,3,5,4,6,1,1,1,0,0,1,2,0,S001;S003;S004;S006;S007;S008;S010;S013;S014;S015,S002;S005;S009;S011;S012
2,"1,3,4,6,7|2,5,8,9",False,False,6,5,2,1.3445535108720246,0.1412291530163353,0.07013821378604554,1.3289099845724541,,0,0,0,5,3,3,6,3,5,4,6,1,1,1,0,0,1,2,0,S001;S003;S004;S006;S007;S008;S013;S015,S002;S005;S009;S010;S011;S012;S014
2,"1,3,4,6,8,9|2,5,7",False,False,7,4,4,1.8739080602867495,0.3518437032543399,0.2773351576224841,2.085675492225929,,0,0,0,4,2,4,6,2,6,4,7,0,0,2,0,0,2,2,1,S001;S003;S004;S006;S007;S009;S010;S012;S013;S014,S002;S005;S008;S011;S015
2,"1,3,4,6,8|2,5,7,9",False,False,7,4,6,3.218461571158774,0.10702640431411312,0.0018167628992312992,1.2397078812434692,,0,0,0,4,2,4,6,2,6,4,7,0,0,2,0,0,2,2,1,S001;S003;S004;S006;S007;S009;S012;S013,S002;S005;S008;S010;S011;S014;S015
2,"1,3,4,6,9|2,5,7,8",False,False,8,5,4,2.531949681968798,0.10329460187464022,0.07534791566437542,1.2303869299562298,,0,0,0,4,3,4,6,3,6,4,7,0,1,2,0,0,2,2,1,S001;S003;S004;S006;S007;S010;S013;S014,S002;S005;S008;S009;S011;S012;S015
2,"1,3,4,6|2,5,7,8,9",False,False,8,5,4,2.4291732689582153,0.1415226970655866,0.17742598380949898,1.3297063220701102,,0,0,0,4,3,4,6,3,6,4,7,0,1,2,0,0,2,2,1,S001;S003;S004;S006;S007;S013,S002;S005;S008;S009;S010;S011;S012;S014;S015
2,"1,3,4,7,8,9|2,5,6",False,False,7,4,4,2.020574797538932,0.41512258182110245,0.33875667132800574,2.419519950397976,,0,0,0,4,2,4,6,2,6,4,7,0,0,2,0,0,2,2,1,S001;S003;S004;S008;S009;S010;S012;S013;S014;S015,S002;S005;S006;S007;S011
2,"1,3,4,7,8|2,5,6,9",False,False,7,4,6,3.3651283084109567,0.17030528288087562,0.06166458071308509,1.4105251711670808,,0,0,0,4,2,4,6,2,6,4,7,0,0,2,0,0,2,2,1,S001;S003;S004;S008;S009;S012;S013;S015,S002;S005;S006;S007;S010;S011;S014
2,"1,3,4,7,9|2,5,6,8",False,False,9,6,4,2.6786164192209805,0.16657348044140272,0.13665758211234366,1.3997316536786568,,0,0,0,5,3,4,6,3,6,4,7,1,1,2,0,0,2,2,1,S001;S003;S004;S008;S010;S013;S014;S015,S002;S005;S006;S007;S009;S011;S012
2,"1,3,4,7|2,5,6,8,9",False,False,9,6,4,2.575840006210398,0.07824381849882402,0.11403630935269725,1.169771182594937,,0,0,0,5,3,4,6,3,6,4,7,1,1,2,0,0,2,2,1,S001;S003;S004;S008;S013;S015,S002;S005;S006;S007;S009;S010;S011;S012;S014
2,"1,3,4,8,9|2,5,6,7",False,False,7,4,5,2.5739046659999234,0.13237073173918068,0.11324560179568469,1.3051320110593332,,0,0,0,4,2,3,6,2,7,4,7,0,0,1,0,0,3,2,1,S001;S003;S004;S009;S010;S012;S013;S014,S002;S005;S006;S007;S008;S011;S015
2,"1,3,4,8|2,5,6,7,9",False,False,7,4,7,3.918458176871948,0.11244656720104626,0.14492848052468735,1.2533854595017206,,0,0,0,4,2,3,6,2,7,4,7,0,0,1,0,0,3,2,1,S001;S003;S004;S009;S012;S013,S002;S005;S006;S007;S008;S010;S011;S014;S015
2,"1,3,4,9|2,5,6,7,8",False,False,8,5,5,3.231946287681972,0.11617836964051904,0.07843029718976031,1.2629000369526264,,0,0,0,4,3,3,6,3,7,4,7,0,1,1,0,0,3,2,1,S001;S003;S004;S010;S013;S014,S002;S005;S006;S007;S008;S009;S011;S012;S015
2,"1,3,4|2,5,6,7,8,9",False,False,8,5,5,3.129169874671389,0.3609956685807459,0.3240052725770755,2.129869238222408,,0,0,0,4,3,3,6,3,7,4,7,0,1,1,0,0,3,2,1,S001;S003;S004;S013,S002;S005;S006;S007;S008;S009;S010;S011;S012;S014;S015
2,"1,3,5,6,7,8,9|2,4",False,False,5,4,3,2.147326529595781,0.6655298897746263,0.5106003493815396,4.979607560903884,,0,0,0,4,3,3,6,3,5,4,6,0,1,1,0,0,1,2,0,S001;S003;S005;S006;S007;S008;S009;S010;S011;S012;S013;S014;S015,S002;S004
2,"1,3,5,6,7,8|2,4,9",False,False,5,4,4,2.565753086757968,0.4207125908343995,0.27261831646641915,2.4525176421161627,,0,0,0,4,3,3,6,3,5,4,6,0,1,1,0,0,1,2,0,S001;S003;S005;S006;S007;S008;S009;S011;S012;S013;S015,S002;S004;S010;S014
2,"1,3,5,6,7,9|2,4,8",False,False,5,4,4,2.4154118616235714,0.4169807883949267,0.3479248393524027,2.430418689795704,,0,0,0,5,2,3,6,2,5,4,6,1,0,1,0,0,1,2,0,S001;S003;S005;S006;S007;S008;S010;S011;S013;S014;S015,S002;S004;S009;S012
2,"1,3,5,6,7|2,4,8,9",False,False,5,4,3,1.38650849490315,0.17216348945469992,0.05759137586301388,1.4159359662484443,,1,0,0,5,2,3,6,2,5,4,6,1,0,1,0,0,1,2,0,S001;S003;S005;S006;S007;S008;S011;S013;S015,S002;S004;S009;S010;S012;S014
2,"1,3,5,6,8,9|2,4,7",False,False,4,3,5,3.231946287681972,0.38277803969270446,0.25067313796022683,2.24032540741788,,0,0,0,4,3,2,6,3,4,4,7,0,1,0,0,0,0,2,1,S001;S003;S005;S006;S007;S009;S010;S011;S012;S013;S014,S002;S004;S008;S015
2,"1,3,5,6,8|2,4,7,9",False,False,4,3,6,3.650372844844158,0.13796074075247766,0.028634972092847554,1.320079948268027,,0,0,0,4,3,2,6,3,4,4,7,0,1,0,0,0,0,2,1,S001;S003;S005;S006;S007;S009;S011;S012;S013,S002;S004;S008;S010;S014;S015
2,"1,3,5,6,9|2,4,7,8",True,False,3,2,6,3.5000316197097616,0.13422893831300473,0.09906435600183663,1.3100795216034442,,0,0,0,4,2,2,6,2,4,4,7,0,0,0,0,0,0,2,1,S001;S003;S005;S006;S007;S010;S011;S013;S014,S002;S004;S008;S009;S012;S015
2,"1,3,5,6|2,4,7,8,9",True,False,2,1,5,2.471128252989341,0.1105883606272221,0.18793872903718234,1.2486775655538085,,1,1,0,4,2,2,6,2,4,4,6,0,0,0,0,0,0,2,0,S001;S003;S005;S006;S007;S011;S013,S002;S004;S008;S009;S010;S012;S014;S015
2,"1,3,5,7,8,9|2,4,6",False,False,8,5,3,1.9786198135078066,0.44605691825946714,0.32891292332668437,2.6104792458384747,,0,0,0,4,3,4,6,3,6,4,7,0,1,2,0,0,2,2,1,S001;S003;S005;S008;S009;S010;S011;S012;S013;S014;S015,S002;S004;S006;S007
2,"1,3,5,7,8|2,4,6,9",False,False,8,5,4,2.397046370669993,0.20123961931924017,0.09284367147759932,1.5038798222508973,,0,0,0,4,3,4,6,3,6,4,7,0,1,2,0,0,2,2,1,S001;S003;S005;S008;S009;S011;S012;S013;S015,S002;S004;S006;S007;S010;S014
2,"1,3,5,7,9|2,4,6,8",False,False,8,5,4,2.2467051455355964,0.19750781687976735,0.16763208528613338,1.4922361140312215,,0,0,0,5,2,4,6,2,6,4,7,1,0,2,0,0,2,2,1,S001;S003;S005;S008;S010;S011;S013;S014;S015,S002;S004;S006;S007;S009;S012
2,"1,3,5,7|2,4,6,8,9",False,False,8,5,3,1.2178017788151754,0.04730948206045951,0.1331845874328281,1.0993176297435594,,0,0,0,5,2,4,6,2,6,4,7,1,0,2,0,0,2,2,1,S001;S003;S005;S008;S011;S013;S015,S002;S004;S006;S007;S009;S010;S012;S014
2,"1,3,5,8,9|2,4,6,7",False,False,6,5,4,2.531949681968798,0.1633050681775452,0.10234410599065333,1.3903574934339347,,0,0,0,4,3,3,6,3,5,4,7,0,1,1,0,0,1,2,1,S001;S003;S005;S009;S010;S011;S012;S013;S014,S002;S004;S006;S007;S008;S015
2,"1,3,5,8|2,4,6,7,9",False,False,6,5,5,2.9503762391309842,0.0815122307626817,0.12371806271502434,1.177492250833926,,0,0,0,4,3,3,6,3,5,4,7,0,1,1,0,0,1,2,1,S001;S003;S005;S009;S011;S012;S013,S002;S004;S006;S007;S008;S010;S014;S015
2,"1,3,5,9|2,4,6,7,8",False,False,5,4,5,2.8000350139965877,0.0852440332021545,0.051962468827900225,1.1863754625193776,,0,0,0,4,2,3,6,2,5,4,7,0,0,1,0,0,1,2,1,S001;S003;S005;S010;S011;S013;S014,S002;S004;S006;S007;S008;S009;S012;S015
2,"1,3,5|2,4,6,7,8,9",False,False,4,3,4,1.7711316472761667,0.33006133214238126,0.35512178873415884,1.985347907138654,,1,0,0,4,2,3,6,2,5,4,6,0,0,1,0,0,1,2,0,S001;S003;S005;S011;S013,S002;S004;S006;S007;S008;S009;S010;S012;S014;S015
2,"1,3,6,7,8,9|2,4,5",False,False,4,3,4,2.4154118616235714,0.46443503412885156,0.34646294981284637,2.7343742168549166,,0,0,0,4,2,3,6,2,5,4,6,0,0,1,0,0,1,2,0,S001;S003;S006;S007;S008;S009;S010;S012;S013;S014;S015,S002;S004;S005;S011
2,"1,3,6,7,8|2,4,5,9",False,False,4,3,5,2.8338384187857577,0.2196177351886247,0.11491552365207378,1.562846556339176,,0,0,0,4,2,3,6,2,5,4,6,0,0,1,0,0,1,2,0,S001;S003;S006;S007;S008;S009;S012;S013;S015,S002;S004;S005;S010;S011;S014
2,"1,3,6,7,9|2,4,5,8",False,False,6,5,3,2.147326529595781,0.2158859327491518,0.19360606073103528,1.5506493041403047,,0,0,0,5,3,3,6,3,5,4,6,1,1,1,0,0,1,2,0,S001;S003;S006;S007;S008;S010;S013;S014;S015,S002;S004;S005;S009;S011;S012
2,"1,3,6,7|2,4,5,8,9",False,False,6,5,2,1.1184231628753603,0.028931366191075027,0.1082002391353979,1.0595866557394495,,1,0,0,5,3,3,6,3,5,4,5,1,1,1,0,0,1,2,0,S001;S003;S006;S007;S008;S013;S015,S002;S004;S005;S009;S010;S011;S012;S014
2,"1,3,6,8,9|2,4,5,7",False,False,5,4,6,3.5000316197097616,0.18168318404692976,0.09767087375121024,1.4440411843066638,,0,0,0,4,2,3,6,2,5,4,7,0,0,1,0,0,1,2,1,S001;S003;S006;S007;S009;S010;S012;S013;S014,S002;S004;S005;S008;S011;S015
