K,canonical_units,transport_zero_augmentation,all_inventory_feasible,total_shortage,shortage_resource_types,relay_copy_count,relay_delta_energy_kWh,CV_transport_workload,CV_joint_workload,max_min_transport_workload_ratio,geo_compactness_km,pareto,selected,theoretical_relay_min,total_A_drone,total_B_drone,total_C_drone,total_A_battery,total_B_battery,total_C_battery,total_relay_drone,total_relay_energy,shortage_A_drone,shortage_B_drone,shortage_C_drone,shortage_A_battery,shortage_B_battery,shortage_C_battery,shortage_relay_drone,shortage_relay_energy,group_1_services,group_2_services,group_3_services
3,"1,2,4,5,6,7|3,9|8",False,False,9,5,7,4.11246162658039,0.6940148917643428,0.5666139389901647,5.277030789126997,,0,0,0,5,2,3,6,2,5,5,9,1,0,1,0,0,1,3,3,S001;S002;S004;S005;S006;S007;S008;S011;S013;S015,S003;S010;S014,S009;S012
3,"1,2,4,5,6,7|3|8,9",False,False,10,5,6,3.083558259859969,0.7080320711511047,0.6196860826497387,6.725045019268758,,0,0,0,5,2,3,6,2,5,6,9,1,0,1,0,0,1,4,3,S001;S002;S004;S005;S006;S007;S008;S011;S013;S015,S003,S009;S010;S012;S014
3,"1,2,4,5,6,8|3,7|9",False,False,9,4,6,3.3688027962931706,0.6633024570984232,0.5320934949799508,5.2177624596707215,,0,0,0,4,2,3,6,2,5,6,9,0,0,1,0,0,1,4,3,S001;S002;S004;S005;S006;S007;S009;S011;S012;S013,S003;S008;S015,S010;S014
3,"1,2,4,5,6|3,7,8|9",False,False,10,4,9,5.084218052203568,0.4842726517628091,0.3828695970276244,4.2025192458307385,,0,0,0,4,2,3,6,2,5,6,10,0,0,1,0,0,1,4,4,S001;S002;S004;S005;S006;S007;S011;S013,S003;S008;S009;S012;S015,S010;S014
3,"1,2,4,5,6,9|3,7|8",False,False,7,5,6,3.218461571158774,0.6589468533067186,0.6151494589545925,5.124406816917403,,0,0,0,5,2,3,6,2,5,5,7,1,0,1,0,0,1,3,1,S001;S002;S004;S005;S006;S007;S010;S011;S013;S014,S003;S008;S015,S009;S012
3,"1,2,4,5,6|3,7,9|8",False,False,9,5,8,4.665791495041381,0.48150338206636256,0.4418703496174018,4.139421163856327,,0,0,0,5,2,3,6,2,5,5,9,1,0,1,0,0,1,3,3,S001;S002;S004;S005;S006;S007;S011;S013,S003;S008;S010;S014;S015,S009;S012
3,"1,2,4,5,6|3,7|8,9",False,False,10,5,7,3.6368881283209604,0.3842713031415226,0.3701683159623788,2.1533768463387855,,0,0,0,5,2,3,6,2,5,6,9,1,0,1,0,0,1,4,3,S001;S002;S004;S005;S006;S007;S011;S013,S003;S008;S015,S009;S010;S012;S014
3,"1,2,4,5,6,8,9|3|7",False,False,10,4,4,2.0343362048735756,0.9090354215122095,0.8271862277221218,7.8049405443965085,,0,0,0,4,2,4,6,2,6,6,8,0,0,2,0,0,2,4,2,S001;S002;S004;S005;S006;S007;S009;S010;S011;S012;S013;S014,S003,S008;S015
3,"1,2,4,5,6,8|3,9|7",False,False,12,4,6,3.481666128756183,0.6548835417313449,0.5495062894154014,4.517737059963353,,0,0,0,4,2,4,6,2,6,6,10,0,0,2,0,0,2,4,4,S001;S002;S004;S005;S006;S007;S009;S011;S012;S013,S003;S010;S014,S008;S015
3,"1,2,4,5,6,8|3|7,9",False,False,12,4,7,3.9000926859183696,0.6790326456429429,0.5533371473452902,6.549675391534778,,0,0,0,4,2,4,6,2,6,6,10,0,0,2,0,0,2,4,4,S001;S002;S004;S005;S006;S007;S009;S011;S012;S013,S003,S008;S010;S014;S015
3,"1,2,4,5,6,9|3,8|7",False,False,11,4,7,3.749751460783973,0.6513102120793105,0.5919842411450645,4.504538906040074,,0,0,0,4,2,4,6,2,6,6,9,0,0,2,0,0,2,4,3,S001;S002;S004;S005;S006;S007;S010;S011;S013;S014,S003;S009;S012,S008;S015
3,"1,2,4,5,6|3,8,9|7",False,False,12,4,7,3.749751460783973,0.4574706624330151,0.4522005986741416,3.6387008969543837,,0,0,0,4,2,4,6,2,6,6,10,0,0,2,0,0,2,4,4,S001;S002;S004;S005;S006;S007;S011;S013,S003;S009;S010;S012;S014,S008;S015
3,"1,2,4,5,6|3,8|7,9",False,False,13,4,10,5.615507941828767,0.38758045374408173,0.29326671536096344,2.319414918307251,,0,0,0,4,2,4,6,2,6,6,11,0,0,2,0,0,2,4,5,S001;S002;S004;S005;S006;S007;S011;S013,S003;S009;S012,S008;S010;S014;S015
3,"1,2,4,5,6,9|3|7,8",False,False,10,4,7,3.749751460783973,0.6759503685957475,0.6055183713879433,6.530541116383827,,0,0,0,4,2,4,6,2,6,6,8,0,0,2,0,0,2,4,2,S001;S002;S004;S005;S006;S007;S010;S011;S013;S014,S003,S008;S009;S012;S015
3,"1,2,4,5,6|3,9|7,8",False,False,12,4,9,5.19708138466658,0.38821338971258357,0.303528672549409,2.3390934572940285,,0,0,0,4,2,4,6,2,6,6,10,0,0,2,0,0,2,4,4,S001;S002;S004;S005;S006;S007;S011;S013,S003;S010;S014,S008;S009;S012;S015
3,"1,2,4,5,6|3|7,8,9",False,False,12,4,8,4.168178017946159,0.5236374662408114,0.4785741703303379,5.275275963522095,,0,0,0,4,2,4,6,2,6,6,10,0,0,2,0,0,2,4,4,S001;S002;S004;S005;S006;S007;S011;S013,S003,S008;S009;S010;S012;S014;S015
3,"1,2,4,5,7,8|3,6|9",False,False,11,5,6,3.515469533545353,0.7224088321324493,0.5905618097282334,5.476236345465092,,0,0,0,4,3,3,6,3,6,6,9,0,1,1,0,0,2,4,3,S001;S002;S004;S005;S008;S009;S011;S012;S013;S015,S003;S006;S007,S010;S014
3,"1,2,4,5,7|3,6,8|9",False,False,11,4,9,5.23088478945575,0.5188840402086915,0.4161306048502014,4.460993131625109,,0,0,0,4,2,3,6,2,6,6,10,0,0,1,0,0,2,4,4,S001;S002;S004;S005;S008;S011;S013;S015,S003;S006;S007;S009;S012,S010;S014
3,"1,2,4,5,7,9|3,6|8",False,False,9,6,6,3.3651283084109567,0.7181650995578148,0.670873224102605,5.378999886115804,,0,0,0,5,3,3,6,3,6,5,7,1,1,1,0,0,2,3,1,S001;S002;S004;S005;S008;S010;S011;S013;S014;S015,S003;S006;S007,S009;S012
3,"1,2,4,5,7|3,6,9|8",False,False,11,6,8,4.812458232293563,0.5166433676041543,0.4687343838885706,4.394014233054729,,0,0,0,5,3,3,6,3,6,5,9,1,1,1,0,0,2,3,3,S001;S002;S004;S005;S008;S011;S013;S015,S003;S006;S007;S010;S014,S009;S012
3,"1,2,4,5,7|3,6|8,9",False,False,12,6,7,3.783554865573143,0.45384682764355844,0.4354638845397065,2.6347751431268436,,0,0,0,5,3,3,6,3,6,6,9,1,1,1,0,0,2,4,3,S001;S002;S004;S005;S008;S011;S013;S015,S003;S006;S007,S009;S010;S012;S014
3,"1,2,4,5,8|3,6,7|9",False,False,11,5,6,3.5375095123811455,0.498981092048818,0.38717110812122096,4.321285893409999,,0,0,0,4,3,4,6,3,6,6,8,0,1,2,0,0,2,4,2,S001;S002;S004;S005;S009;S011;S012;S013,S003;S006;S007;S008;S015,S010;S014
3,"1,2,4,5|3,6,7,8|9",False,False,11,4,9,5.2529247682915425,0.45517184822491413,0.356081511118924,3.8633146683693074,,0,0,0,4,2,4,6,2,6,6,9,0,0,2,0,0,2,4,3,S001;S002;S004;S005;S011;S013,S003;S006;S007;S008;S009;S012;S015,S010;S014
3,"1,2,4,5,9|3,6,7|8",False,False,9,5,6,3.387168287246749,0.49442034825439735,0.4756226402452662,4.241390260845134,,0,0,0,5,3,4,6,3,6,5,6,1,1,2,0,0,2,3,0,S001;S002;S004;S005;S010;S011;S013;S014,S003;S006;S007;S008;S015,S009;S012
3,"1,2,4,5|3,6,7,9|8",False,False,11,6,8,4.834498211129356,0.4508640287899433,0.4284931785504527,3.7902951746652485,,0,0,0,5,3,4,6,3,6,5,8,1,1,2,0,0,2,3,2,S001;S002;S004;S005;S011;S013,S003;S006;S007;S008;S010;S014;S015,S009;S012
3,"1,2,4,5|3,6,7|8,9",False,False,12,6,7,3.8055948444089354,0.1962170477261019,0.20423417157547166,1.6405179567732948,,0,0,0,5,3,4,6,3,6,6,8,1,1,2,0,0,2,4,2,S001;S002;S004;S005;S011;S013,S003;S006;S007;S008;S015,S009;S010;S012;S014
3,"1,2,4,5,8,9|3,6|7",False,False,11,5,4,2.2030429209615505,0.6794678984101339,0.635813605134946,4.607371583725882,,0,0,0,4,3,4,6,3,7,6,7,0,1,2,0,0,3,4,1,S001;S002;S004;S005;S009;S010;S011;S012;S013;S014,S003;S006;S007,S008;S015
3,"1,2,4,5,8|3,6,9|7",False,False,13,5,6,3.650372844844158,0.4747589081489395,0.4396219768085676,3.7415335746401928,,0,0,0,4,3,4,6,3,7,6,9,0,1,2,0,0,3,4,3,S001;S002;S004;S005;S009;S011;S012;S013,S003;S006;S007;S010;S014,S008;S015
3,"1,2,4,5,8|3,6|7,9",False,False,13,5,7,4.068799402006345,0.42072880976936644,0.344443856166231,2.552260521897203,,0,0,0,4,3,4,6,3,7,6,9,0,1,2,0,0,3,4,3,S001;S002;S004;S005;S009;S011;S012;S013,S003;S006;S007,S008;S010;S014;S015
3,"1,2,4,5,9|3,6,8|7",False,False,11,4,7,3.918458176871948,0.4724252843640732,0.4671774659396924,3.728335420716914,,0,0,0,4,2,4,6,2,7,6,8,0,0,2,0,0,3,4,2,S001;S002;S004;S005;S010;S011;S013;S014,S003;S006;S007;S009;S012,S008;S015
3,"1,2,4,5|3,6,8,9|7",False,False,12,4,7,3.918458176871948,0.4116459694504012,0.4172050766353411,3.210842690018117,,0,0,0,4,2,4,6,2,7,6,9,0,0,2,0,0,3,4,3,S001;S002;S004;S005;S011;S013,S003;S006;S007;S009;S010;S012;S014,S008;S015
3,"1,2,4,5|3,6,8|7,9",False,False,13,4,10,5.784214657916742,0.1726135428847842,0.12477995446462631,1.5341618070230667,,0,0,0,4,2,4,6,2,7,6,10,0,0,2,0,0,3,4,4,S001;S002;S004;S005;S011;S013,S003;S006;S007;S009;S012,S008;S010;S014;S015
3,"1,2,4,5,9|3,6|7,8",False,False,11,5,7,3.918458176871948,0.4172107896274593,0.4010145264392901,2.5432574950505056,,0,0,0,4,3,4,6,3,7,6,7,0,1,2,0,0,3,4,1,S001;S002;S004;S005;S010;S011;S013;S014,S003;S006;S007,S008;S009;S012;S015
3,"1,2,4,5|3,6,9|7,8",False,False,13,5,9,5.365788100754555,0.1704638329944371,0.16792638575944638,1.5233860145870763,,0,0,0,4,3,4,6,3,7,6,9,0,1,2,0,0,3,4,3,S001;S002;S004;S005;S011;S013,S003;S006;S007;S010;S014,S008;S009;S012;S015
3,"1,2,4,5|3,6|7,8,9",False,False,13,5,8,4.336884734034134,0.26823181828975456,0.2798388402275823,1.952632254126404,,0,0,0,4,3,4,6,3,7,6,9,0,1,2,0,0,3,4,3,S001;S002;S004;S005;S011;S013,S003;S006;S007,S008;S009;S010;S012;S014;S015
3,"1,2,4,5,7,8,9|3|6",False,False,9,5,4,2.181002942125758,0.9746792069511,0.8902071843677428,8.129393806158944,,0,0,0,4,3,4,6,3,6,5,7,0,1,2,0,0,2,3,1,S001;S002;S004;S005;S008;S009;S010;S011;S012;S013;S014;S015,S003,S006;S007
3,"1,2,4,5,7,8|3,9|6",False,False,11,5,6,3.628332866008366,0.7275224848302031,0.6178248427014953,6.108621855345228,,0,0,0,4,3,4,6,3,6,5,9,0,1,2,0,0,2,3,3,S001;S002;S004;S005;S008;S009;S011;S012;S013;S015,S003;S010;S014,S006;S007
3,"1,2,4,5,7,8|3|6,9",False,False,13,5,7,4.046759423170553,0.7336649101297918,0.5964009886553564,6.874128653297214,,0,0,0,4,3,4,6,3,6,6,10,0,1,2,0,0,2,4,4,S001;S002;S004;S005;S008;S009;S011;S012;S013;S015,S003,S006;S007;S010;S014
3,"1,2,4,5,7,9|3,8|6",False,False,10,5,7,3.8964181980361556,0.724063041904236,0.658375027825934,6.091618383739089,,0,0,0,4,3,4,6,3,6,5,8,0,1,2,0,0,2,3,2,S001;S002;S004;S005;S008;S010;S011;S013;S014;S015,S003;S009;S012,S006;S007
3,"1,2,4,5,7|3,8,9|6",False,False,11,5,7,3.8964181980361556,0.5348869572944348,0.5198914176088699,4.976140257890153,,0,0,0,4,3,4,6,3,6,5,9,0,1,2,0,0,2,3,3,S001;S002;S004;S005;S008;S011;S013;S015,S003;S009;S010;S012;S014,S006;S007
3,"1,2,4,5,7|3,8|6,9",False,False,14,5,10,5.76217467908095,0.4514483492330469,0.3458089296848048,2.462069395689853,,0,0,0,4,3,4,6,3,6,6,11,0,1,2,0,0,2,4,5,S001;S002;S004;S005;S008;S011;S013;S015,S003;S009;S012,S006;S007;S010;S014
3,"1,2,4,5,7,9|3|6,8",False,False,11,5,7,3.8964181980361556,0.7303282375010706,0.6541866571060962,6.854994378146264,,0,0,0,5,2,4,6,2,6,6,8,1,0,2,0,0,2,4,2,S001;S002;S004;S005;S008;S010;S011;S013;S014;S015,S003,S006;S007;S009;S012
3,"1,2,4,5,7|3,9|6,8",False,False,13,5,9,5.343748121918763,0.45159984880733217,0.36357638043689655,2.482958253568974,,0,0,0,5,2,4,6,2,6,6,10,1,0,2,0,0,2,4,4,S001;S002;S004;S005;S008;S011;S013;S015,S003;S010;S014,S006;S007;S009;S012
3,"1,2,4,5,7|3|6,8,9",False,False,13,5,8,4.314844755198342,0.5515354361650262,0.5037339716448221,5.599729225284531,,0,0,0,5,2,4,6,2,6,6,10,1,0,2,0,0,2,4,4,S001;S002;S004;S005;S008;S011;S013;S015,S003,S006;S007;S009;S010;S012;S014
3,"1,2,4,5,8,9|3,7|6",False,False,8,4,4,2.2030429209615505,0.692956540139887,0.6490982155760788,5.935778015487366,,1,0,0,4,3,4,6,3,6,5,6,0,1,2,0,0,2,3,0,S001;S002;S004;S005;S009;S010;S011;S012;S013;S014,S003;S008;S015,S006;S007
3,"1,2,4,5,8|3,7,9|6",False,False,10,5,6,3.650372844844158,0.5168614984844143,0.48309828062934024,4.820299889638431,,0,0,0,4,3,4,6,3,6,5,8,0,1,2,0,0,2,3,2,S001;S002;S004;S005;S009;S011;S012;S013,S003;S008;S010;S014;S015,S006;S007
3,"1,2,4,5,8|3,7|6,9",False,False,12,5,7,4.068799402006345,0.4150749651890424,0.32588891048137963,2.278586495761594,,0,0,0,4,3,4,6,3,6,6,9,0,1,2,0,0,2,4,3,S001;S002;S004;S005;S009;S011;S012;S013,S003;S008;S015,S006;S007;S010;S014
3,"1,2,4,5,9|3,7,8|6",False,False,9,5,7,3.918458176871948,0.5150627665298283,0.5044127047438028,4.803296418032292,,0,0,0,4,3,4,6,3,6,5,7,0,1,2,0,0,2,3,1,S001;S002;S004;S005;S010;S011;S013;S014,S003;S008;S009;S012;S015,S006;S007
3,"1,2,4,5|3,7,8,9|6",False,False,10,5,7,3.918458176871948,0.48455552263870416,0.4747816336383189,4.424921131686236,,0,0,0,4,3,4,6,3,6,5,8,0,1,2,0,0,2,3,2,S001;S002;S004;S005;S011;S013,S003;S008;S009;S010;S012;S014;S015,S006;S007
3,"1,2,4,5|3,7,8|6,9",False,False,13,5,10,5.784214657916742,0.2205941820404612,0.15246830941708286,1.743255223073245,,0,0,0,4,3,4,6,3,6,6,10,0,1,2,0,0,2,4,4,S001;S002;S004;S005;S011;S013,S003;S008;S009;S012;S015,S006;S007;S010;S014
3,"1,2,4,5,9|3,7|6,8",False,False,10,5,7,3.918458176871948,0.41107799981049975,0.3924305901353396,2.2524444871011293,,0,0,0,5,2,4,6,2,6,6,7,1,0,2,0,0,2,4,1,S001;S002;S004;S005;S010;S011;S013;S014,S003;S008;S015,S006;S007;S009;S012
3,"1,2,4,5|3,7,9|6,8",False,False,12,5,9,5.365788100754555,0.21729206957873673,0.20943469958100364,1.7293552716161478,,0,0,0,5,2,4,6,2,6,6,9,1,0,2,0,0,2,4,3,S001;S002;S004;S005;S011;S013,S003;S008;S010;S014;S015,S006;S007;S009;S012
3,"1,2,4,5|3,7|6,8,9",False,False,12,5,8,4.336884734034134,0.2088802075200973,0.23312944009555964,1.6940209771214556,,0,0,0,5,2,4,6,2,6,6,9,1,0,2,0,0,2,4,3,S001;S002;S004;S005;S011;S013,S003;S008;S015,S006;S007;S009;S010;S012;S014
3,"1,2,4,5,8,9|3|6,7",False,False,12,5,4,2.2030429209615505,0.7003961147635759,0.6450390181284309,6.679624750412281,,0,0,0,4,3,5,6,3,7,6,7,0,1,3,0,0,3,4,1,S001;S002;S004;S005;S009;S010;S011;S012;S013;S014,S003,S006;S007;S008;S015
3,"1,2,4,5,8|3,9|6,7",False,False,14,5,6,3.650372844844158,0.41674685764587543,0.3437198219309211,2.4051981606985406,,0,0,0,4,3,5,6,3,7,6,9,0,1,3,0,0,3,4,3,S001;S002;S004;S005;S009;S011;S012;S013,S003;S010;S014,S006;S007;S008;S015
3,"1,2,4,5,8|3|6,7,9",False,False,14,5,7,4.068799402006345,0.5352447982849212,0.46991033537413013,5.42435959755055,,0,0,0,4,3,5,6,3,7,6,9,0,1,3,0,0,3,4,3,S001;S002;S004;S005;S009;S011;S012;S013,S003,S006;S007;S008;S010;S014;S015
3,"1,2,4,5,9|3,8|6,7",False,False,13,5,7,3.918458176871948,0.41260032372947303,0.3936792546407013,2.3765505987321505,,0,0,0,4,3,5,6,3,7,6,8,0,1,3,0,0,3,4,2,S001;S002;S004;S005;S010;S011;S013;S014,S003;S009;S012,S006;S007;S008;S015
3,"1,2,4,5|3,8,9|6,7",False,False,14,5,7,3.918458176871948,0.18949831631141523,0.2427444890699697,1.6115819134936704,,0,0,0,4,3,5,6,3,7,6,9,0,1,3,0,0,3,4,3,S001;S002;S004;S005;S011;S013,S003;S009;S010;S012;S014,S006;S007;S008;S015
3,"1,2,4,5|3,8|6,7,9",False,False,15,5,10,5.784214657916742,0.23967683062306558,0.20312836347131197,1.8246399987727784,,0,0,0,4,3,5,6,3,7,6,10,0,1,3,0,0,3,4,4,S001;S002;S004;S005;S011;S013,S003;S009;S012,S006;S007;S008;S010;S014;S015
3,"1,2,4,5,9|3|6,7,8",False,False,11,4,7,3.918458176871948,0.5336362528524785,0.49438147179828185,5.4052253223996,,0,0,0,4,2,5,6,2,7,6,7,0,0,3,0,0,3,4,1,S001;S002;S004;S005;S010;S011;S013;S014,S003,S006;S007;S008;S009;S012;S015
3,"1,2,4,5|3,9|6,7,8",False,False,13,4,9,5.365788100754555,0.2432376525559554,0.16861172282929804,1.8401207344830102,,0,0,0,4,2,5,6,2,7,6,9,0,0,3,0,0,3,4,3,S001;S002;S004;S005;S011;S013,S003;S010;S014,S006;S007;S008;S009;S012;S015
3,"1,2,4,5|3|6,7,8,9",False,False,13,4,8,4.336884734034134,0.5130762963098024,0.46726019953396664,5.104749430605305,,0,0,0,4,2,5,6,2,7,6,9,0,0,3,0,0,3,4,3,S001;S002;S004;S005;S011;S013,S003,S006;S007;S008;S009;S010;S012;S014;S015
3,"1,2,4,6,7,8|3,5|9",False,False,9,4,6,3.083558259859969,0.7402115239274852,0.5938498286889815,5.55130504342451,,0,0,0,4,2,3,6,2,5,6,9,0,0,1,0,0,1,4,3,S001;S002;S004;S006;S007;S008;S009;S012;S013;S015,S003;S005;S011,S010;S014
3,"1,2,4,6,7|3,5,8|9",False,False,11,5,7,4.2628028517147865,0.5306370077955486,0.4085137190458855,4.536061829584527,,0,0,0,4,3,3,6,3,5,6,10,0,1,1,0,0,1,4,4,S001;S002;S004;S006;S007;S008;S013;S015,S003;S005;S009;S011;S012,S010;S014
3,"1,2,4,6,7,9|3,5|8",False,False,8,6,5,2.6651317026977828,0.7360005532528596,0.6648884827630863,5.452941476599807,,0,0,0,5,3,3,6,3,5,5,7,1,1,1,0,0,1,3,1,S001;S002;S004;S006;S007;S008;S010;S013;S014;S015,S003;S005;S011,S009;S012
3,"1,2,4,6,7|3,5,9|8",False,False,10,6,7,4.11246162658039,0.5285435000023468,0.456829376825049,4.467955823538731,,0,0,0,5,3,3,6,3,5,5,9,1,1,1,0,0,1,3,3,S001;S002;S004;S006;S007;S008;S013;S015,S003;S005;S010;S011;S014,S009;S012
3,"1,2,4,6,7|3,5|8,9",False,False,11,6,6,3.083558259859969,0.4745142001011363,0.4253461509248438,2.8034086518264334,,0,0,0,5,3,3,6,3,5,6,9,1,1,1,0,0,1,4,3,S001;S002;S004;S006;S007;S008;S013;S015,S003;S005;S011,S009;S010;S012;S014
3,"1,2,4,6,8|3,5,7|9",False,False,12,4,7,3.6368881283209604,0.5093440593989945,0.40427678060380756,4.396354591369417,,0,0,0,4,2,4,6,2,6,6,10,0,0,2,0,0,2,4,4,S001;S002;S004;S006;S007;S009;S012;S013,S003;S005;S008;S011;S015,S010;S014
3,"1,2,4,6|3,5,7,8|9",False,False,13,5,8,4.816132720175778,0.4515828379003539,0.3470100352415291,3.7882459704098896,,0,0,0,4,3,4,6,3,6,6,10,0,1,2,0,0,2,4,4,S001;S002;S004;S006;S007;S013,S003;S005;S008;S009;S011;S012;S015,S010;S014
3,"1,2,4,6,9|3,5,7|8",False,False,11,6,6,3.218461571158774,0.5047750450887639,0.4814108665550772,4.3153318513291365,,0,0,0,5,3,4,6,3,6,5,8,1,1,2,0,0,2,3,2,S001;S002;S004;S006;S007;S010;S013;S014,S003;S005;S008;S011;S015,S009;S012
3,"1,2,4,6|3,5,7,9|8",False,False,12,6,8,4.665791495041381,0.4473554467901372,0.4250439808376098,3.7163535841812467,,0,0,0,5,3,4,6,3,6,5,9,1,1,2,0,0,2,3,3,S001;S002;S004;S006;S007;S013,S003;S005;S008;S010;S011;S014;S015,S009;S012
3,"1,2,4,6|3,5,7|8,9",False,False,14,6,7,3.6368881283209604,0.20517937070909822,0.2095395806652352,1.6777683975359146,,0,0,0,5,3,4,6,3,6,6,10,1,1,2,0,0,2,4,4,S001;S002;S004;S006;S007;S013,S003;S005;S008;S011;S015,S009;S010;S012;S014
3,"1,2,4,6,8,9|3,5|7",False,False,10,4,5,2.302421536901366,0.6976169837507269,0.6581823633033755,4.67236891571172,,0,0,0,4,2,4,6,2,6,6,8,0,0,2,0,0,2,4,2,S001;S002;S004;S006;S007;S009;S010;S012;S013;S014,S003;S005;S011,S008;S015
3,"1,2,4,6,8|3,5,9|7",False,False,12,4,7,3.749751460783973,0.48671450548970835,0.45152774220128666,3.8065309066260298,,0,0,0,4,2,4,6,2,6,6,10,0,0,2,0,0,2,4,4,S001;S002;S004;S006;S007;S009;S012;S013,S003;S005;S010;S011;S014,S008;S015
3,"1,2,4,6,8|3,5|7,9",False,False,12,4,8,4.168178017946159,0.44187853691641976,0.37030251956108173,2.717065807515845,,0,0,0,4,2,4,6,2,6,6,10,0,0,2,0,0,2,4,4,S001;S002;S004;S006;S007;S009;S012;S013,S003;S005;S011,S008;S010;S014;S015
3,"1,2,4,6,9|3,5,8|7",False,False,12,5,6,3.481666128756183,0.48422607096364695,0.4779564728991609,3.793332752702752,,0,0,0,4,3,4,6,3,6,6,9,0,1,2,0,0,2,4,3,S001;S002;S004;S006;S007;S010;S013;S014,S003;S005;S009;S011;S012,S008;S015
3,"1,2,4,6|3,5,8,9|7",False,False,13,5,6,3.481666128756183,0.4089545214310711,0.4104355649534245,3.1458453580322785,,0,0,0,4,3,4,6,3,6,6,10,0,1,2,0,0,2,4,4,S001;S002;S004;S006;S007;S013,S003;S005;S009;S010;S011;S012;S014,S008;S015
3,"1,2,4,6|3,5,8|7,9",False,False,14,5,9,5.347422609800978,0.185299089721247,0.1385634165156794,1.568997270589214,,0,0,0,4,3,4,6,3,6,6,11,0,1,2,0,0,2,4,5,S001;S002;S004;S006;S007;S013,S003;S005;S009;S011;S012,S008;S010;S014;S015
3,"1,2,4,6,9|3,5|7,8",False,False,11,5,7,3.749751460783973,0.4384129078306942,0.4138875770781252,2.7076450899052653,,0,0,0,4,3,4,6,3,6,6,8,0,1,2,0,0,2,4,2,S001;S002;S004;S006;S007;S010;S013;S014,S003;S005;S011,S008;S009;S012;S015
3,"1,2,4,6|3,5,9|7,8",False,False,13,5,9,5.19708138466658,0.18357862367359737,0.16978205182784492,1.5579767974923688,,0,0,0,4,3,4,6,3,6,6,10,0,1,2,0,0,2,4,4,S001;S002;S004;S006;S007;S013,S003;S005;S010;S011;S014,S008;S009;S012;S015
3,"1,2,4,6|3,5|7,8,9",False,False,13,5,8,4.168178017946159,0.28868741240984985,0.29442850701324425,2.089618097075847,,0,0,0,4,3,4,6,3,6,6,10,0,1,2,0,0,2,4,4,S001;S002;S004;S006;S007;S013,S003;S005;S011,S008;S009;S010;S012;S014;S015
3,"1,2,4,7,8|3,5,6|9",False,False,10,4,7,3.783554865573143,0.5506001917387802,0.4506112708102463,4.654828477163788,,0,0,0,4,2,3,6,2,6,6,9,0,0,1,0,0,2,4,3,S001;S002;S004;S008;S009;S012;S013;S015,S003;S005;S006;S007;S011,S010;S014
3,"1,2,4,7|3,5,6,8|9",False,False,12,5,8,4.962799457427961,0.44774159352423404,0.3524318796553545,3.6395852633238057,,0,0,0,4,3,3,6,3,6,6,10,0,1,1,0,0,2,4,4,S001;S002;S004;S008;S013;S015,S003;S005;S006;S007;S009;S011;S012,S010;S014
3,"1,2,4,7,9|3,5,6|8",False,False,9,6,6,3.3651283084109567,0.5460520396738712,0.5254302749227033,4.569924920527539,,0,0,0,5,3,3,6,3,6,5,7,1,1,1,0,0,2,3,1,S001;S002;S004;S008;S010;S013;S014;S015,S003;S005;S006;S007;S011,S009;S012
3,"1,2,4,7|3,5,6,9|8",False,False,11,6,8,4.812458232293563,0.4438767703635664,0.42331924639316815,3.584939267466464,,0,0,0,5,3,3,6,3,6,5,9,1,1,1,0,0,2,3,3,S001;S002;S004;S008;S013;S015,S003;S005;S006;S007;S010;S011;S014,S009;S012
3,"1,2,4,7|3,5,6|8,9",False,False,12,6,7,3.783554865573143,0.2494712645901139,0.26358562378038314,1.806027797701246,,0,0,0,5,3,3,6,3,6,6,9,1,1,1,0,0,2,4,3,S001;S002;S004;S008;S013;S015,S003;S005;S006;S007;S011,S009;S010;S012;S014
3,"1,2,4,8|3,5,6,7|9",False,False,12,4,7,3.8055948444089354,0.44816069444948275,0.33290817460186395,3.6694793228306297,,0,0,0,4,2,4,6,2,7,6,9,0,0,2,0,0,3,4,3,S001;S002;S004;S009;S012;S013,S003;S005;S006;S007;S008;S011;S015,S010;S014
3,"1,2,4|3,5,6,7,8|9",False,False,13,5,8,4.984839436263753,0.5558715015470835,0.41150292656916604,4.684722536670612,,0,0,0,4,3,4,6,3,7,6,9,0,1,2,0,0,3,4,3,S001;S002;S004;S013,S003;S005;S006;S007;S008;S009;S011;S012;S015,S010;S014
3,"1,2,4,9|3,5,6,7|8",False,False,11,6,6,3.387168287246749,0.4443456177397363,0.40854522454367137,3.6143844871924395,,0,0,0,5,3,4,6,3,7,5,7,1,1,2,0,0,3,3,1,S001;S002;S004;S010;S013;S014,S003;S005;S006;S007;S008;S011;S015,S009;S012
3,"1,2,4|3,5,6,7,9|8",False,False,12,6,8,4.834498211129356,0.5513296816453175,0.4950300352605124,4.599370140253513,,0,0,0,5,3,4,6,3,7,5,8,1,1,2,0,0,3,3,2,S001;S002;S004;S013,S003;S005;S006;S007;S008;S010;S011;S014;S015,S009;S012
3,"1,2,4|3,5,6,7|8,9",False,False,14,6,7,3.8055948444089354,0.2556167563752729,0.17903092373575002,1.8208617687581994,,0,0,0,5,3,4,6,3,7,6,9,1,1,2,0,0,3,4,3,S001;S002;S004;S013,S003;S005;S006;S007;S008;S011;S015,S009;S010;S012;S014
