运输架次,时刻_s,阶段,经度,纬度,海拔_m,实际直连优先状态,中继架次,余量_dB
Q3T007,2758.64062344495,巡航 S001→O01,109.24166658735632,23.03042126091954,273.0566101074219,DIRECT,,3.3862453947136544
Q3T007,2759.618724123842,巡航 S001→O01,109.24161915363985,23.030325156704983,273.0566101074219,DIRECT,,3.424340700761661
Q3T007,2760.596824802734,巡航 S001→O01,109.24157171992337,23.030229052490423,273.0566101074219,DIRECT,,3.462603456256531
Q3T007,2761.5749254816255,巡航 S001→O01,109.2415242862069,23.030132948275863,273.0566101074219,DIRECT,,3.501035136400745
Q3T007,2762.553026160517,巡航 S001→O01,109.24147685249042,23.030036844061303,273.0566101074219,DIRECT,,3.539637235933597
Q3T007,2763.531126839409,巡航 S001→O01,109.24142941877395,23.029940739846744,273.0566101074219,DIRECT,,3.57841126947568
Q3T007,2764.5092275183006,巡航 S001→O01,109.24138198505747,23.029844635632184,273.0566101074219,DIRECT,,3.6173587718821807
Q3T007,2765.4873281971923,巡航 S001→O01,109.241334551341,23.029748531417624,273.0566101074219,DIRECT,,3.6564812986040636
Q3T007,2766.465428876084,巡航 S001→O01,109.24128711762452,23.029652427203064,273.0566101074219,DIRECT,,3.695780426057354
Q3T007,2767.4435295549756,巡航 S001→O01,109.24123968390805,23.029556322988505,273.0566101074219,DIRECT,,3.7352577520006207
Q3T007,2768.4216302338673,巡航 S001→O01,109.24119225019157,23.029460218773945,273.0566101074219,DIRECT,,3.7749148959210714
Q3T007,2769.3997309127594,巡航 S001→O01,109.24114481647509,23.02936411455939,273.0566101074219,DIRECT,,3.8147534994301537
Q3T007,2770.377831591651,巡航 S001→O01,109.24109738275861,23.02926801034483,273.0566101074219,DIRECT,,3.8547752266640884
Q3T007,2771.355932270543,巡航 S001→O01,109.24104994904214,23.02917190613027,273.0566101074219,DIRECT,,3.8949817647017824
Q3T007,2772.3340329494345,巡航 S001→O01,109.24100251532566,23.02907580191571,273.0566101074219,DIRECT,,3.9353748239840627
Q3T007,2773.312133628326,巡航 S001→O01,109.24095508160919,23.02897969770115,273.0566101074219,DIRECT,,3.97595613874671
Q3T007,2774.290234307218,巡航 S001→O01,109.24090764789271,23.02888359348659,273.0566101074219,DIRECT,,4.016727467462772
Q3T007,2775.2683349861095,巡航 S001→O01,109.24086021417624,23.02878748927203,273.0566101074219,DIRECT,,4.057690593295121
Q3T007,2776.246435665001,巡航 S001→O01,109.24081278045976,23.02869138505747,273.0566101074219,DIRECT,,4.098847324559543
Q3T007,2777.224536343893,巡航 S001→O01,109.24076534674329,23.02859528084291,273.0566101074219,DIRECT,,4.1401994951988
Q3T007,2778.2026370227845,巡航 S001→O01,109.24071791302681,23.02849917662835,273.0566101074219,DIRECT,,4.181748965267829
Q3T007,2779.1807377016767,巡航 S001→O01,109.24067047931034,23.028403072413795,273.0566101074219,DIRECT,,4.223497621429175
Q3T007,2780.1588383805683,巡航 S001→O01,109.24062304559386,23.028306968199235,273.0566101074219,DIRECT,,4.2654473774667
Q3T007,2781.13693905946,巡航 S001→O01,109.24057561187739,23.028210863984675,273.0566101074219,DIRECT,,4.307600174798537
Q3T007,2782.1150397383517,巡航 S001→O01,109.24052817816091,23.028114759770116,273.0566101074219,DIRECT,,4.349957983015571
Q3T007,2783.0931404172434,巡航 S001→O01,109.24048074444444,23.028018655555556,273.0566101074219,DIRECT,,4.392522800426178
Q3T007,2783.0931404172434,巡航 S001→O01,109.24048074444444,23.028018655555556,273.0566101074219,DIRECT,,4.392522800426178
Q3T007,2784.071241096135,巡航 S001→O01,109.24043331072797,23.027922551340996,273.0566101074219,DIRECT,,4.435296654615669
Q3T007,2785.0493417750267,巡航 S001→O01,109.24038587701149,23.027826447126436,273.0566101074219,DIRECT,,4.478281603019354
Q3T007,2786.0274424539184,巡航 S001→O01,109.24033844329502,23.027730342911877,273.0566101074219,DIRECT,,4.521479733509537
Q3T007,2787.0055431328105,巡航 S001→O01,109.24029100957854,23.027634238697317,273.0566101074219,DIRECT,,4.56489316499713
Q3T007,2787.983643811702,巡航 S001→O01,109.24024357586207,23.02753813448276,273.0566101074219,DIRECT,,4.608524048046718
Q3T007,2788.961744490594,巡航 S001→O01,109.24019614214559,23.0274420302682,273.0566101074219,DIRECT,,4.652374565513668
Q3T007,2789.9398451694856,巡航 S001→O01,109.24014870842912,23.02734592605364,273.0566101074219,DIRECT,,4.696446933183665
Q3T007,2790.9179458483773,巡航 S001→O01,109.24010127471264,23.02724982183908,273.0566101074219,DIRECT,,4.740743400441872
Q3T007,2791.896046527269,巡航 S001→O01,109.24005384099617,23.027153717624522,273.0566101074219,DIRECT,,4.785266250952148
Q3T007,2792.8741472061606,巡航 S001→O01,109.2400064072797,23.027057613409962,273.0566101074219,DIRECT,,4.830017803354863
Q3T007,2793.8522478850527,巡航 S001→O01,109.23995897356322,23.026961509195402,273.0566101074219,DIRECT,,4.875000411982597
Q3T007,2794.8303485639444,巡航 S001→O01,109.23991153984674,23.026865404980843,273.0566101074219,DIRECT,,4.9202164675940026
Q3T007,2795.808449242836,巡航 S001→O01,109.23986410613027,23.026769300766283,273.0566101074219,DIRECT,,4.965668398126709
Q3T007,2796.786549921728,巡航 S001→O01,109.2398166724138,23.026673196551723,273.0566101074219,DIRECT,,5.011358669469644
Q3T007,2797.7646506006195,巡航 S001→O01,109.2397692386973,23.026577092337167,273.0566101074219,DIRECT,,5.057289786256433
Q3T007,2798.742751279511,巡航 S001→O01,109.23972180498083,23.026480988122607,273.0566101074219,DIRECT,,5.103464292674715
Q3T007,2799.720851958403,巡航 S001→O01,109.23967437126436,23.026384883908047,273.0566101074219,DIRECT,,5.149884773306425
Q3T007,2800.6989526372945,巡航 S001→O01,109.23962693754788,23.026288779693488,273.0566101074219,DIRECT,,5.196553853980433
Q3T007,2801.6770533161866,巡航 S001→O01,109.23957950383141,23.026192675478928,273.0566101074219,DIRECT,,5.243474202652919
Q3T007,2802.6551539950783,巡航 S001→O01,109.23953207011493,23.026096571264368,273.0566101074219,DIRECT,,5.290648530310122
Q3T007,2803.63325467397,巡航 S001→O01,109.23948463639846,23.02600046704981,273.0566101074219,DIRECT,,5.338079591895266
Q3T007,2804.6113553528617,巡航 S001→O01,109.23943720268198,23.02590436283525,273.0566101074219,DIRECT,,5.385770187260647
Q3T007,2805.5894560317533,巡航 S001→O01,109.23938976896551,23.02580825862069,273.0566101074219,DIRECT,,5.433723162145441
Q3T007,2806.567556710645,巡航 S001→O01,109.23934233524903,23.02571215440613,273.0566101074219,DIRECT,,5.481941409180081
Q3T007,2807.5456573895367,巡航 S001→O01,109.23929490153256,23.025616050191573,273.0566101074219,DIRECT,,5.530427868916931
Q3T007,2808.523758068429,巡航 S001→O01,109.23924746781609,23.025519945977013,273.0566101074219,DIRECT,,5.57918553089651
Q3T007,2809.5018587473205,巡航 S001→O01,109.23920003409961,23.025423841762453,273.0566101074219,DIRECT,,5.628217434728484
Q3T007,2810.479959426212,巡航 S001→O01,109.23915260038314,23.025327737547894,273.0566101074219,DIRECT,,5.677526671217748
Q3T007,2811.458060105104,巡航 S001→O01,109.23910516666666,23.025231633333334,273.0566101074219,DIRECT,,5.727116383514499
Q3T007,2811.458060105104,巡航 S001→O01,109.23910516666666,23.025231633333334,273.0566101074219,DIRECT,,5.727116383514499
Q3T007,2812.4361607839955,巡航 S001→O01,109.23905773295019,23.025135529118774,273.0566101074219,DIRECT,,5.776989768298165
Q3T007,2813.414261462887,巡航 S001→O01,109.23901029923371,23.025039424904215,273.0566101074219,DIRECT,,5.827150076994897
Q3T007,2814.392362141779,巡航 S001→O01,109.23896286551724,23.024943320689655,273.0566101074219,DIRECT,,5.8776006170297705
Q3T007,2815.3704628206706,巡航 S001→O01,109.23891543180076,23.024847216475095,273.0566101074219,DIRECT,,5.928344753114715
Q3T007,2816.3485634995627,巡航 S001→O01,109.23886799808429,23.02475111226054,273.0566101074219,DIRECT,,5.979385908572112
Q3T007,2817.3266641784544,巡航 S001→O01,109.23882056436781,23.02465500804598,273.0566101074219,DIRECT,,6.030727566704428
Q3T007,2818.304764857346,巡航 S001→O01,109.23877313065134,23.02455890383142,273.0566101074219,DIRECT,,6.082373272188036
Q3T007,2819.2828655362378,巡航 S001→O01,109.23872569693486,23.02446279961686,273.0566101074219,DIRECT,,6.134326632523681
Q3T007,2820.2609662151294,巡航 S001→O01,109.23867826321839,23.0243666954023,273.0566101074219,DIRECT,,6.186591319521682
Q3T007,2821.239066894021,巡航 S001→O01,109.23863082950191,23.02427059118774,273.0566101074219,DIRECT,,6.239171070832782
Q3T007,2822.217167572913,巡航 S001→O01,109.23858339578544,23.02417448697318,273.0566101074219,DIRECT,,6.292069691524517
Q3T007,2823.1952682518045,巡航 S001→O01,109.23853596206897,23.02407838275862,273.0566101074219,DIRECT,,6.345291055704891
Q3T007,2824.173368930696,巡航 S001→O01,109.23848852835249,23.02398227854406,273.0566101074219,DIRECT,,6.398839108194991
Q3T007,2825.151469609588,巡航 S001→O01,109.23844109463602,23.0238861743295,273.0566101074219,DIRECT,,6.452717866252229
Q3T007,2826.12957028848,巡航 S001→O01,109.23839366091953,23.023790070114945,273.0566101074219,DIRECT,,6.506931421347403
Q3T007,2827.1076709673716,巡航 S001→O01,109.23834622720305,23.023693965900385,273.0566101074219,DIRECT,,6.56148394099047
Q3T007,2828.0857716462633,巡航 S001→O01,109.23829879348658,23.023597861685825,273.0566101074219,DIRECT,,6.616379670624127
Q3T007,2829.063872325155,巡航 S001→O01,109.2382513597701,23.023501757471266,273.0566101074219,DIRECT,,6.671622935564756
Q3T007,2830.0419730040467,巡航 S001→O01,109.23820392605363,23.023405653256706,273.0566101074219,DIRECT,,6.727218143009679
Q3T007,2831.0200736829383,巡航 S001→O01,109.23815649233715,23.023309549042146,273.0566101074219,DIRECT,,6.783169784106406
Q3T007,2831.99817436183,巡航 S001→O01,109.23810905862068,23.023213444827586,273.0566101074219,DIRECT,,6.839482436087252
Q3T007,2832.9762750407217,巡航 S001→O01,109.2380616249042,23.023117340613027,273.0566101074219,DIRECT,,6.8961607644718725
Q3T007,2833.9543757196134,巡航 S001→O01,109.23801419118773,23.023021236398467,273.0566101074219,DIRECT,,6.953209525340341
Q3T007,2834.932476398505,巡航 S001→O01,109.23796675747126,23.022925132183907,273.0566101074219,DIRECT,,7.010633567679392
Q3T007,2835.910577077397,巡航 S001→O01,109.23791932375478,23.02282902796935,273.0566101074219,DIRECT,,7.068437835802911
Q3T007,2836.888677756289,巡航 S001→O01,109.2378718900383,23.02273292375479,273.0566101074219,DIRECT,,7.1266273718603514
Q3T007,2837.8667784351805,巡航 S001→O01,109.23782445632183,23.02263681954023,273.0566101074219,DIRECT,,7.185207318409496
Q3T007,2838.8448791140722,巡航 S001→O01,109.23777702260536,23.022540715325672,273.0566101074219,DIRECT,,7.2441829210921895
Q3T007,2839.822979792964,巡航 S001→O01,109.23772958888888,23.022444611111112,273.0566101074219,DIRECT,,7.303559531390036
Q3T007,2839.822979792964,巡航 S001→O01,109.23772958888888,23.022444611111112,273.0566101074219,DIRECT,,7.303559531390036
Q3T007,2840.8010804718556,巡航 S001→O01,109.23768215517241,23.022348506896552,273.0566101074219,DIRECT,,7.3633426094740315
Q3T007,2841.7791811507473,巡航 S001→O01,109.23763472145593,23.022252402681993,273.0566101074219,DIRECT,,7.423537727150148
Q3T007,2842.757281829639,巡航 S001→O01,109.23758728773946,23.022156298467433,273.0566101074219,DIRECT,,7.484150570904774
Q3T007,2843.7353825085306,巡航 S001→O01,109.23753985402298,23.022060194252873,273.0566101074219,DIRECT,,7.545186945054056
Q3T007,2844.7134831874228,巡航 S001→O01,109.23749242030651,23.021964090038313,273.0566101074219,DIRECT,,7.606652775001294
Q3T007,2845.6915838663144,巡航 S001→O01,109.23744498659003,23.021867985823754,273.0566101074219,DIRECT,,7.668554110606976
Q3T007,2846.669684545206,巡航 S001→O01,109.23739755287356,23.021771881609194,273.0566101074219,DIRECT,,7.730897129676094
Q3T007,2847.647785224098,巡航 S001→O01,109.23735011915709,23.021675777394638,273.0566101074219,DIRECT,,17.793688141565596
Q3T007,2848.6258859029895,巡航 S001→O01,109.23730268544061,23.021579673180078,273.0566101074219,DIRECT,,17.856933590928875
Q3T007,2849.603986581881,巡航 S001→O01,109.23725525172414,23.021483568965518,273.0566101074219,DIRECT,,17.92064006157355
Q3T007,2850.582087260773,巡航 S001→O01,109.23720781800766,23.02138746475096,273.0566101074219,DIRECT,,17.98481428047687
Q3T007,2851.5601879396645,巡航 S001→O01,109.23716038429119,23.0212913605364,273.0566101074219,DIRECT,,18.049463121935702
Q3T007,2852.538288618556,巡航 S001→O01,109.23711295057471,23.02119525632184,273.0566101074219,DIRECT,,18.114593611868912
Q3T007,2853.516389297448,巡航 S001→O01,109.23706551685824,23.02109915210728,273.0566101074219,DIRECT,,18.180212932276817
Q3T007,2854.49448997634,巡航 S001→O01,109.23701808314176,23.02100304789272,273.0566101074219,DIRECT,,18.246328425864334
Q3T007,2855.4725906552317,巡航 S001→O01,109.23697064942529,23.02090694367816,273.0566101074219,DIRECT,,18.312947600835415
Q3T007,2856.4506913341233,巡航 S001→O01,109.23692321570881,23.0208108394636,273.0566101074219,DIRECT,,18.380078135865986
Q3T007,2857.428792013015,巡航 S001→O01,109.23687578199234,23.02071473524904,273.0566101074219,DIRECT,,18.447727885263646
Q3T007,2858.4068926919067,巡航 S001→O01,109.23682834827586,23.02061863103448,273.0566101074219,DIRECT,,18.515904884322325
Q3T007,2859.3849933707984,巡航 S001→O01,109.23678091455939,23.02052252681992,273.0566101074219,DIRECT,,18.584617354880834
Q3T007,2860.36309404969,巡航 S001→O01,109.23673348084291,23.02042642260536,273.0566101074219,DIRECT,,18.653873711094647
Q3T007,2861.3411947285817,巡航 S001→O01,109.23668604712644,23.020330318390805,273.0566101074219,DIRECT,,18.723682565428447
Q3T007,2862.3192954074734,巡航 S001→O01,109.23663861340997,23.020234214176245,273.0566101074219,DIRECT,,18.79405273489256
Q3T007,2863.297396086365,巡航 S001→O01,109.23659117969349,23.020138109961685,273.0566101074219,DIRECT,,18.864993247502383
Q3T007,2864.2754967652572,巡航 S001→O01,109.23654374597702,23.020042005747126,273.0566101074219,DIRECT,,18.93651334901446
Q3T007,2865.253597444149,巡航 S001→O01,109.23649631226054,23.019945901532566,273.0566101074219,DIRECT,,19.00862250991986
Q3T007,2866.2316981230406,巡航 S001→O01,109.23644887854407,23.019849797318006,273.0566101074219,DIRECT,,19.08133043271988
Q3T007,2867.2097988019323,巡航 S001→O01,109.23640144482759,23.019753693103446,273.0566101074219,DIRECT,,19.154647059495773
Q3T007,2868.187899480824,巡航 S001→O01,109.23635401111112,23.019657588888887,273.0566101074219,DIRECT,,19.228582579786405
Q3T007,2868.187899480824,巡航 S001→O01,109.23635401111112,23.019657588888887,273.0566101074219,DIRECT,,19.228582579786405
Q3T007,2869.1660001597156,巡航 S001→O01,109.23630657739464,23.019561484674327,273.0566101074219,DIRECT,,19.30314743878914
Q3T007,2870.1441008386073,巡航 S001→O01,109.23625914367817,23.019465380459767,273.0566101074219,DIRECT,,19.378352345899458
Q3T007,2871.122201517499,巡航 S001→O01,109.2362117099617,23.019369276245207,273.0566101074219,DIRECT,,19.454208283606363
Q3T007,2872.1003021963907,巡航 S001→O01,109.23616427624522,23.019273172030648,273.0566101074219,DIRECT,,19.53072651676102
Q3T007,2873.078402875283,巡航 S001→O01,109.23611684252874,23.01917706781609,273.0566101074219,DIRECT,,19.60791860223516
Q3T007,2874.0565035541745,巡航 S001→O01,109.23606940881227,23.01908096360153,273.0566101074219,DIRECT,,19.68579639900325
Q3T007,2875.034604233066,巡航 S001→O01,109.2360219750958,23.018984859386972,273.0566101074219,DIRECT,,19.764372078633798
Q3T007,2876.012704911958,巡航 S001→O01,109.23597454137932,23.018888755172412,273.0566101074219,DIRECT,,19.843658136259293
Q3T007,2876.9908055908495,巡航 S001→O01,109.23592710766285,23.018792650957852,273.0566101074219,DIRECT,,19.923667402013166
Q3T007,2877.968906269741,巡航 S001→O01,109.23587967394637,23.018696546743293,273.0566101074219,DIRECT,,20.004413052972424
Q3T007,2878.947006948633,巡航 S001→O01,109.2358322402299,23.018600442528733,273.0566101074219,DIRECT,,20.085908625630324
Q3T007,2879.9251076275245,巡航 S001→O01,109.23578480651342,23.018504338314173,273.0566101074219,DIRECT,,20.168168028927198
Q3T007,2880.903208306416,巡航 S001→O01,109.23573737279695,23.018408234099613,273.0566101074219,DIRECT,,20.25120555786887
Q3T007,2881.881308985308,巡航 S001→O01,109.23568993908047,23.018312129885054,273.0566101074219,DIRECT,,20.335035907764677
Q3T007,2882.8594096642,巡航 S001→O01,109.23564250536398,23.018216025670498,273.0566101074219,DIRECT,,20.419674189119945
Q3T007,2883.8375103430917,巡航 S001→O01,109.23559507164751,23.018119921455938,273.0566101074219,DIRECT,,20.50513594320863
Q3T007,2884.8156110219834,巡航 S001→O01,109.23554763793103,23.018023817241378,273.0566101074219,DIRECT,,20.591437158389667
Q3T007,2885.793711700875,巡航 S001→O01,109.23550020421456,23.01792771302682,273.0566101074219,DIRECT,,20.678594287172885
Q3T007,2886.7718123797667,巡航 S001→O01,109.23545277049809,23.01783160881226,273.0566101074219,DIRECT,,20.766624264103285
Q3T007,2887.7499130586584,巡航 S001→O01,109.23540533678161,23.0177355045977,273.0566101074219,DIRECT,,20.855544524498967
Q3T007,2888.72801373755,巡航 S001→O01,109.23535790306514,23.01763940038314,273.0566101074219,DIRECT,,20.94537302409303
Q3T007,2889.706114416442,巡航 S001→O01,109.23531046934866,23.01754329616858,273.0566101074219,DIRECT,,21.03612825963127
Q3T007,2890.6842150953335,巡航 S001→O01,109.23526303563219,23.01744719195402,273.0566101074219,DIRECT,,21.12782929048082
Q3T007,2891.662315774225,巡航 S001→O01,109.23521560191571,23.01735108773946,273.0566101074219,DIRECT,,21.220495761308655
Q3T007,2892.6404164531173,巡航 S001→O01,109.23516816819924,23.017254983524904,273.0566101074219,DIRECT,,21.314147925889813
Q3T007,2893.618517132009,巡航 S001→O01,109.23512073448276,23.017158879310344,273.0566101074219,DIRECT,,21.408806672129657
Q3T007,2894.5966178109006,巡航 S001→O01,109.23507330076629,23.017062775095784,273.0566101074219,DIRECT,,21.504493548328526
Q3T007,2895.5747184897923,巡航 S001→O01,109.23502586704981,23.016966670881224,273.0566101074219,DIRECT,,21.60123079082277
Q3T007,2896.552819168684,巡航 S001→O01,109.23497843333334,23.016870566666665,273.0566101074219,DIRECT,,21.69904135304057
Q3T007,2896.552819168684,巡航 S001→O01,109.23497843333334,23.016870566666665,273.0566101074219,DIRECT,,21.69904135304057
Q3T007,2897.5309198475757,巡航 S001→O01,109.23493099961686,23.016774462452105,273.0566101074219,DIRECT,,21.797948936077375
Q3T007,2898.5090205264673,巡航 S001→O01,109.23488356590039,23.016678358237545,273.0566101074219,DIRECT,,21.89797802088121
Q3T007,2899.487121205359,巡航 S001→O01,109.23483613218391,23.016582254022985,273.0566101074219,DIRECT,,21.999153902147867
Q3T007,2900.4652218842507,巡航 S001→O01,109.23478869846744,23.016486149808426,273.0566101074219,DIRECT,,22.101502724032997
Q3T007,2901.443322563143,巡航 S001→O01,109.23474126475097,23.01639004559387,273.0566101074219,DIRECT,,22.205051517792413
Q3T007,2902.4214232420345,巡航 S001→O01,109.23469383103449,23.01629394137931,273.0566101074219,DIRECT,,22.309828241492454
Q3T007,2903.399523920926,巡航 S001→O01,109.23464639731802,23.01619783716475,273.0566101074219,DIRECT,,22.415861821874216
Q3T007,2904.377624599818,巡航 S001→O01,109.23459896360154,23.01610173295019,273.0566101074219,DIRECT,,22.52318219857611
Q3T007,2905.3557252787095,巡航 S001→O01,109.23455152988507,23.01600562873563,273.0566101074219,DIRECT,,22.631820370818616
Q3T007,2906.333825957601,巡航 S001→O01,109.23450409616859,23.01590952452107,273.0566101074219,DIRECT,,22.741808446732165
Q3T007,2907.311926636493,巡航 S001→O01,109.23445666245212,23.01581342030651,273.0566101074219,DIRECT,,22.85317969549935
Q3T007,2908.2900273153846,巡航 S001→O01,109.23440922873564,23.01571731609195,273.0566101074219,DIRECT,,22.96596860249835
Q3T007,2909.2681279942763,巡航 S001→O01,109.23436179501917,23.01562121187739,273.0566101074219,DIRECT,,23.08021092764801
Q3T007,2910.246228673168,巡航 S001→O01,109.2343143613027,23.01552510766283,273.0566101074219,DIRECT,,23.195943767170533
Q3T007,2911.22432935206,巡航 S001→O01,109.2342669275862,23.015429003448276,273.0566101074219,DIRECT,,23.31320561900519
Q3T007,2912.2024300309517,巡航 S001→O01,109.23421949386973,23.015332899233716,273.0566101074219,DIRECT,,23.432036452107653
Q3T007,2913.1805307098434,巡航 S001→O01,109.23417206015326,23.015236795019156,273.0566101074219,DIRECT,,23.552477779938073
Q3T007,2914.158631388735,巡航 S001→O01,109.23412462643678,23.015140690804596,273.0566101074219,DIRECT,,23.67457273837684
Q3T007,2915.136732067627,巡航 S001→O01,109.2340771927203,23.015044586590037,273.0566101074219,DIRECT,,23.798366168412215
Q3T007,2916.1148327465185,巡航 S001→O01,109.23402975900383,23.014948482375477,273.0566101074219,DIRECT,,23.923904703916733
Q3T007,2917.09293342541,巡航 S001→O01,109.23398232528736,23.014852378160917,273.0566101074219,DIRECT,,24.051236864870134
Q3T007,2918.071034104302,巡航 S001→O01,109.23393489157088,23.014756273946357,273.0566101074219,DIRECT,,24.180413156410324
Q3T007,2919.0491347831935,巡航 S001→O01,109.23388745785441,23.014660169731798,273.0566101074219,DIRECT,,24.311486174121598
Q3T007,2920.027235462085,巡航 S001→O01,109.23384002413793,23.014564065517238,273.0566101074219,DIRECT,,24.444510715998717
Q3T007,2921.0053361409773,巡航 S001→O01,109.23379259042146,23.01446796130268,273.0566101074219,DIRECT,,24.579543901552356
Q3T007,2921.983436819869,巡航 S001→O01,109.23374515670498,23.014371857088122,273.0566101074219,DIRECT,,24.716645298583032
Q3T007,2922.9615374987607,巡航 S001→O01,109.23369772298851,23.014275752873562,273.0566101074219,DIRECT,,24.855877058097946
Q3T007,2923.9396381776523,巡航 S001→O01,109.23365028927203,23.014179648659002,273.0566101074219,DIRECT,,24.99730405802518
Q3T007,2924.917738856544,巡航 S001→O01,109.23360285555556,23.014083544444443,273.0566101074219,DIRECT,,25.140994056271595
Q3T007,2924.917738856544,巡航 S001→O01,109.23360285555556,23.014083544444443,273.0566101074219,DIRECT,,25.140994056271595
Q3T007,2925.8958395354357,巡航 S001→O01,109.23355542183909,23.013987440229883,273.0566101074219,DIRECT,,25.287017853794183
Q3T007,2926.8739402143274,巡航 S001→O01,109.23350798812261,23.013891336015323,273.0566101074219,DIRECT,,25.43544946836245
Q3T007,2927.852040893219,巡航 S001→O01,109.23346055440614,23.013795231800763,273.0566101074219,DIRECT,,25.58636631972952
Q3T007,2928.830141572111,巡航 S001→O01,109.23341312068966,23.013699127586204,273.0566101074219,DIRECT,,25.73984942696272
Q3T007,2929.808242251003,巡航 S001→O01,109.23336568697319,23.013603023371648,273.0566101074219,DIRECT,,25.895983618709607
Q3T007,2930.7863429298945,巡航 S001→O01,109.23331825325671,23.013506919157088,273.0566101074219,DIRECT,,26.05485775723308
Q3T007,2931.764443608786,巡航 S001→O01,109.23327081954024,23.013410814942528,273.0566101074219,DIRECT,,26.21656497696314
Q3T007,2932.742544287678,巡航 S001→O01,109.23322338582376,23.01331471072797,273.0566101074219,DIRECT,,26.381202938483952
Q3T007,2933.7206449665696,巡航 S001→O01,109.23317595210729,23.01321860651341,273.0566101074219,DIRECT,,26.548874098693474
Q3T007,2934.6987456454613,巡航 S001→O01,109.23312851839081,23.01312250229885,273.0566101074219,DIRECT,,26.719685997935798
Q3T007,2935.6768463243534,巡航 S001→O01,109.23308108467434,23.01302639808429,273.0566101074219,DIRECT,,26.893751564804617
Q3T007,2936.654947003245,巡航 S001→O01,109.23303365095786,23.01293029386973,273.0566101074219,DIRECT,,27.07118943921168
Q3T007,2937.6330476821367,巡航 S001→O01,109.23298621724139,23.01283418965517,273.0566101074219,DIRECT,,27.252124314148332
Q3T007,2938.6111483610284,巡航 S001→O01,109.23293878352492,23.01273808544061,273.0566101074219,DIRECT,,27.436687296331257
Q3T007,2939.58924903992,巡航 S001→O01,109.23289134980843,23.012641981226054,273.0566101074219,DIRECT,,27.625016285594384
Q3T007,2940.567349718812,巡航 S001→O01,109.23284391609195,23.012545877011494,273.0566101074219,DIRECT,,27.817256372403662
Q3T007,2941.5454503977035,巡航 S001→O01,109.23279648237548,23.012449772796934,273.0566101074219,DIRECT,,28.01356025233237
Q3T007,2942.523551076595,巡航 S001→O01,109.232749048659,23.012353668582374,273.0566101074219,DIRECT,,28.214088655364165
Q3T007,2943.5016517554873,巡航 S001→O01,109.23270161494253,23.012257564367815,273.0566101074219,DIRECT,,28.419010786914612
Q3T007,2944.479752434379,巡航 S001→O01,109.23265418122605,23.012161460153255,273.0566101074219,DIRECT,,28.62850477590554
Q3T007,2945.4578531132706,巡航 S001→O01,109.23260674750958,23.012065355938695,273.0566101074219,DIRECT,,28.842758123304776
Q3T007,2946.4359537921623,巡航 S001→O01,109.2325593137931,23.011969251724135,273.0566101074219,DIRECT,,29.061968141973907
Q3T007,2947.414054471054,巡航 S001→O01,109.23251188007663,23.011873147509576,273.0566101074219,DIRECT,,29.286342375292136
Q3T007,2948.3921551499457,巡航 S001→O01,109.23246444636015,23.011777043295016,273.0566101074219,DIRECT,,29.516098977595675
Q3T007,2949.3702558288373,巡航 S001→O01,109.23241701264368,23.01168093908046,273.0566101074219,DIRECT,,29.7514670336529
Q3T007,2950.3483565077295,巡航 S001→O01,109.2323695789272,23.0115848348659,273.0566101074219,DIRECT,,29.99268678682502
Q3T007,2951.326457186621,巡航 S001→O01,109.23232214521073,23.01148873065134,273.0566101074219,DIRECT,,30.240009735413167
Q3T007,2952.304557865513,巡航 S001→O01,109.23227471149426,23.01139262643678,273.0566101074219,DIRECT,,30.49369854383025
Q3T007,2953.2826585444045,巡航 S001→O01,109.23222727777778,23.01129652222222,273.0566101074219,DIRECT,,30.7540266977701
Q3T007,2953.2826585444045,巡航 S001→O01,109.23222727777778,23.01129652222222,273.0566101074219,DIRECT,,30.7540266977701
Q3T007,2954.260759223296,巡航 S001→O01,109.2321798440613,23.01120041800766,273.0566101074219,DIRECT,,31.02127781009665
Q3T007,2955.238859902188,巡航 S001→O01,109.23213241034483,23.0111043137931,273.0566101074219,DIRECT,,31.29574445443896
Q3T007,2956.2169605810795,巡航 S001→O01,109.23208497662836,23.01100820957854,273.0566101074219,DIRECT,,31.577726364493643
Q3T007,2957.195061259971,巡航 S001→O01,109.23203754291188,23.010912105363982,273.0566101074219,DIRECT,,31.86752778583336
Q3T007,2958.1731619388634,巡航 S001→O01,109.23199010919541,23.010816001149426,273.0566101074219,DIRECT,,32.165453699841436
Q3T007,2959.151262617755,巡航 S001→O01,109.23194267547893,23.010719896934866,273.0566101074219,DIRECT,,32.471804551502515
Q3T007,2960.1293632966467,巡航 S001→O01,109.23189524176246,23.010623792720306,273.0566101074219,DIRECT,,32.78686899777691
Q3T007,2961.1074639755384,巡航 S001→O01,109.23184780804598,23.010527688505746,273.0566101074219,DIRECT,,33.11091404448888
Q3T007,2962.08556465443,巡航 S001→O01,109.23180037432951,23.010431584291187,273.0566101074219,DIRECT,,33.44417174713024
Q3T007,2963.0636653333218,巡航 S001→O01,109.23175294061303,23.010335480076627,273.0566101074219,DIRECT,,33.78682140623094
Q3T007,2964.0417660122134,巡航 S001→O01,109.23170550689656,23.010239375862067,273.0566101074219,DIRECT,,34.138965881070675
Q3T007,2965.019866691105,巡航 S001→O01,109.23165807318009,23.010143271647507,273.0566101074219,DIRECT,,34.50060027115332
