运输架次,阶段,开始_s,结束_s,保证方式,备用中继架次,证书类型,链路余量下界_dB
Q3T004,下降 S002→O01,1801.694563044974,1824.3513448137728,DIRECT_CERTIFIED,,NLOS_BOUND,34.96634435258531
Q3T004,下降 S002→O01,1824.3513448137728,1847.0081265825718,DIRECT_CERTIFIED,,NLOS_BOUND,43.87870941331356
Q3T005,爬升 O01→S010,360.0,384.6349228515625,DIRECT_CERTIFIED,,NLOS_BOUND,39.56655917102968
Q3T005,爬升 O01→S010,384.6349228515625,409.269845703125,DIRECT_CERTIFIED,,NLOS_BOUND,31.674318088927905
Q3T005,爬升 O01→S010,409.269845703125,433.9047685546875,DIRECT_CERTIFIED,,NLOS_BOUND,27.60863820816671
Q3T005,爬升 O01→S010,433.9047685546875,458.53969140625,DIRECT_CERTIFIED,,NLOS_BOUND,24.850194793911882
Q3T005,爬升 O01→S010,458.53969140625,483.1746142578125,DIRECT_CERTIFIED,,NLOS_BOUND,22.759839664518097
Q3T005,巡航 O01→S010,483.1746142578125,512.1348560858183,DIRECT_CERTIFIED,,NLOS_BOUND,17.60602630393251
Q3T005,巡航 O01→S010,512.1348560858183,541.0950979138241,DIRECT_CERTIFIED,,NLOS_BOUND,12.7144206928579
Q3T005,巡航 O01→S010,541.0950979138241,570.0553397418299,DIRECT_CERTIFIED,,NLOS_BOUND,9.438174379600369
Q3T005,巡航 O01→S010,570.0553397418299,599.0155815698357,DIRECT_CERTIFIED,,NLOS_BOUND,7.028741566761255
Q3T005,巡航 O01→S010,599.0155815698357,627.9758233978415,DIRECT_CERTIFIED,,NLOS_BOUND,5.132524402990086
Q3T005,巡航 O01→S010,627.9758233978415,656.9360652258473,DIRECT_CERTIFIED,,NLOS_BOUND,3.5718763753532414
Q3T005,巡航 O01→S010,656.9360652258473,685.8963070538531,DIRECT_CERTIFIED,,NLOS_BOUND,2.2468539014919315
Q3T005,巡航 O01→S010,685.8963070538531,714.8565488818589,DIRECT_CERTIFIED,,NLOS_BOUND,1.096069152920279
Q3T005,巡航 O01→S010,714.8565488818589,743.8167907098647,DIRECT_CERTIFIED,,NLOS_BOUND,0.07923715255817854
Q3T005,巡航 O01→S010,743.8167907098647,772.7770325378705,RELAY_BACKUP_DIRECT_FIRST,Q3R001,LOS_TRIANGLE,0.05162765535526148
Q3T005,巡航 O01→S010,772.7770325378705,801.7372743658763,RELAY_BACKUP_DIRECT_FIRST,Q3R002,NLOS_BOUND,3.4778861215568213
Q3T005,下降 O01→S010,801.7372743658763,822.7464082770091,RELAY_BACKUP_DIRECT_FIRST,Q3R002,NLOS_BOUND,3.4778861215568213
Q3T005,下降 O01→S010,822.7464082770091,843.7555421881418,RELAY_BACKUP_DIRECT_FIRST,Q3R002,NLOS_BOUND,3.4778861215568213
Q3T005,投送 S010,843.7555421881418,1095.7555421881418,RELAY_BACKUP_DIRECT_FIRST,Q3R002,NLOS_BOUND,3.4778861215568213
Q3T005,爬升 S010→O01,1095.7555421881418,1112.562849317048,RELAY_BACKUP_DIRECT_FIRST,Q3R002,NLOS_BOUND,3.4778861215568213
Q3T005,爬升 S010→O01,1112.562849317048,1129.3701564459543,RELAY_BACKUP_DIRECT_FIRST,Q3R002,NLOS_BOUND,3.4778861215568213
Q3T005,巡航 S010→O01,1129.3701564459543,1158.33039827396,RELAY_BACKUP_DIRECT_FIRST,Q3R002,NLOS_BOUND,3.4778861215568213
Q3T005,巡航 S010→O01,1158.33039827396,1187.290640101966,RELAY_BACKUP_DIRECT_FIRST,Q3R001,LOS_TRIANGLE,0.05162765535526148
Q3T005,巡航 S010→O01,1187.290640101966,1216.2508819299717,DIRECT_CERTIFIED,,NLOS_BOUND,0.07923715255817854
Q3T005,巡航 S010→O01,1216.2508819299717,1245.2111237579775,DIRECT_CERTIFIED,,NLOS_BOUND,1.096069152920279
Q3T005,巡航 S010→O01,1245.2111237579775,1274.1713655859833,DIRECT_CERTIFIED,,NLOS_BOUND,2.2468539014919315
Q3T005,巡航 S010→O01,1274.1713655859833,1303.131607413989,DIRECT_CERTIFIED,,NLOS_BOUND,3.5718763753532414
Q3T005,巡航 S010→O01,1303.131607413989,1332.0918492419949,DIRECT_CERTIFIED,,NLOS_BOUND,5.132524402990086
Q3T005,巡航 S010→O01,1332.0918492419949,1361.0520910700006,DIRECT_CERTIFIED,,NLOS_BOUND,7.028741566761255
Q3T005,巡航 S010→O01,1361.0520910700006,1390.0123328980064,DIRECT_CERTIFIED,,NLOS_BOUND,9.438174379600369
Q3T005,巡航 S010→O01,1390.0123328980064,1418.9725747260122,DIRECT_CERTIFIED,,NLOS_BOUND,12.7144206928579
Q3T005,巡航 S010→O01,1418.9725747260122,1447.932816554018,DIRECT_CERTIFIED,,NLOS_BOUND,17.60602630393251
Q3T005,下降 S010→O01,1447.932816554018,1473.5941945243956,DIRECT_CERTIFIED,,NLOS_BOUND,22.759839664518097
Q3T005,下降 S010→O01,1473.5941945243956,1499.2555724947733,DIRECT_CERTIFIED,,NLOS_BOUND,24.464974504050502
Q3T005,下降 S010→O01,1499.2555724947733,1524.9169504651509,DIRECT_CERTIFIED,,NLOS_BOUND,26.58868754837127
Q3T005,下降 S010→O01,1524.9169504651509,1550.5783284355284,DIRECT_CERTIFIED,,NLOS_BOUND,29.405736324095628
Q3T005,下降 S010→O01,1550.5783284355284,1576.239706405906,DIRECT_CERTIFIED,,NLOS_BOUND,33.60138968771983
Q3T005,下降 S010→O01,1576.239706405906,1601.9010843762837,DIRECT_CERTIFIED,,NLOS_BOUND,42.028575834188615
Q3T006,爬升 O01→S013,1961.9010843762837,1989.0492667493306,DIRECT_CERTIFIED,,NLOS_BOUND,38.34442388871014
Q3T006,爬升 O01→S013,1989.0492667493306,2016.1974491223775,DIRECT_CERTIFIED,,NLOS_BOUND,30.67603717313169
Q3T006,爬升 O01→S013,2016.1974491223775,2043.3456314954244,DIRECT_CERTIFIED,,NLOS_BOUND,26.667783848610952
Q3T006,爬升 O01→S013,2043.3456314954244,2070.493813868471,DIRECT_CERTIFIED,,NLOS_BOUND,23.935643142447674
Q3T006,巡航 O01→S013,2070.493813868471,2099.8799168982277,DIRECT_CERTIFIED,,NLOS_BOUND,17.836921813686573
Q3T006,巡航 O01→S013,2099.8799168982277,2129.266019927985,DIRECT_CERTIFIED,,NLOS_BOUND,12.700258013708691
Q3T006,巡航 O01→S013,2129.266019927985,2158.6521229577415,DIRECT_CERTIFIED,,NLOS_BOUND,9.36387670774134
Q3T006,巡航 O01→S013,2158.6521229577415,2188.0382259874987,DIRECT_CERTIFIED,,NLOS_BOUND,6.931924451775785
Q3T006,巡航 O01→S013,2188.0382259874987,2217.4243290172553,DIRECT_CERTIFIED,,NLOS_BOUND,5.025005005543434
Q3T006,巡航 O01→S013,2217.4243290172553,2246.8104320470125,DIRECT_CERTIFIED,,NLOS_BOUND,3.458467042510236
Q3T006,巡航 O01→S013,2246.8104320470125,2276.196535076769,DIRECT_CERTIFIED,,NLOS_BOUND,2.1298667297579073
Q3T006,巡航 O01→S013,2276.196535076769,2305.5826381065262,DIRECT_CERTIFIED,,NLOS_BOUND,0.9767491009912845
Q3T006,巡航 O01→S013,2305.5826381065262,2334.968741136283,RELAY_BACKUP_DIRECT_FIRST,Q3R001,LOS_TRIANGLE,1.8078857330412035
Q3T006,巡航 O01→S013,2334.968741136283,2364.35484416604,RELAY_BACKUP_DIRECT_FIRST,Q3R001,LOS_TRIANGLE,1.361842434507281
Q3T006,巡航 O01→S013,2364.35484416604,2393.7409471957967,RELAY_BACKUP_DIRECT_FIRST,Q3R001,LOS_TRIANGLE,0.9042253326382337
Q3T006,下降 O01→S013,2393.7409471957967,2417.481859061031,RELAY_BACKUP_DIRECT_FIRST,Q3R001,LOS_TRIANGLE,0.9008428370271417
Q3T006,投送 S013,2417.481859061031,2669.481859061031,RELAY_BACKUP_DIRECT_FIRST,Q3R001,LOS_TRIANGLE,0.9008428370271417
Q3T006,爬升 S013→O01,2669.481859061031,2688.474588553219,RELAY_BACKUP_DIRECT_FIRST,Q3R001,LOS_TRIANGLE,0.9008428370271417
Q3T006,巡航 S013→O01,2688.474588553219,2717.8606915829755,RELAY_BACKUP_DIRECT_FIRST,Q3R001,LOS_TRIANGLE,0.9042253326382337
Q3T006,巡航 S013→O01,2717.8606915829755,2747.2467946127326,RELAY_BACKUP_DIRECT_FIRST,Q3R001,LOS_TRIANGLE,1.361842434507281
Q3T006,巡航 S013→O01,2747.2467946127326,2776.6328976424893,RELAY_BACKUP_DIRECT_FIRST,Q3R001,LOS_TRIANGLE,1.8078857330412035
Q3T006,巡航 S013→O01,2776.6328976424893,2806.0190006722464,DIRECT_CERTIFIED,,NLOS_BOUND,0.9767491009912845
Q3T006,巡航 S013→O01,2806.0190006722464,2835.405103702003,DIRECT_CERTIFIED,,NLOS_BOUND,2.1298667297579073
Q3T006,巡航 S013→O01,2835.405103702003,2864.79120673176,DIRECT_CERTIFIED,,NLOS_BOUND,3.458467042510236
Q3T006,巡航 S013→O01,2864.79120673176,2894.177309761517,DIRECT_CERTIFIED,,NLOS_BOUND,5.025005005543434
Q3T006,巡航 S013→O01,2894.177309761517,2923.563412791274,DIRECT_CERTIFIED,,NLOS_BOUND,6.931924451775785
Q3T006,巡航 S013→O01,2923.563412791274,2952.9495158210307,DIRECT_CERTIFIED,,NLOS_BOUND,9.36387670774134
Q3T006,巡航 S013→O01,2952.9495158210307,2982.335618850788,DIRECT_CERTIFIED,,NLOS_BOUND,12.700258013708691
Q3T006,巡航 S013→O01,2982.335618850788,3011.7217218805445,DIRECT_CERTIFIED,,NLOS_BOUND,17.836921813686573
Q3T006,下降 S013→O01,3011.7217218805445,3038.8699042535914,DIRECT_CERTIFIED,,NLOS_BOUND,23.935643142447674
Q3T006,下降 S013→O01,3038.8699042535914,3066.0180866266383,DIRECT_CERTIFIED,,NLOS_BOUND,26.048277452212474
Q3T006,下降 S013→O01,3066.0180866266383,3093.166268999685,DIRECT_CERTIFIED,,NLOS_BOUND,28.845793500078116
Q3T006,下降 S013→O01,3093.166268999685,3120.314451372732,DIRECT_CERTIFIED,,NLOS_BOUND,32.997813520574155
Q3T006,下降 S013→O01,3120.314451372732,3147.462633745779,DIRECT_CERTIFIED,,NLOS_BOUND,41.24081337971131
Q3T007,爬升 O01→S001,2117.3186397361987,2141.5447414207692,DIRECT_CERTIFIED,,NLOS_BOUND,37.51313930757455
Q3T007,爬升 O01→S001,2141.5447414207692,2165.7708431053393,DIRECT_CERTIFIED,,NLOS_BOUND,29.982830377148545
Q3T007,巡航 O01→S001,2165.7708431053393,2194.1357627931993,DIRECT_CERTIFIED,,NLOS_BOUND,20.754013182852418
Q3T007,巡航 O01→S001,2194.1357627931993,2222.5006824810594,DIRECT_CERTIFIED,,NLOS_BOUND,15.14096436587117
Q3T007,巡航 O01→S001,2222.5006824810594,2250.86560216892,DIRECT_CERTIFIED,,NLOS_BOUND,11.698995989127113
Q3T007,巡航 O01→S001,2250.86560216892,2279.23052185678,DIRECT_CERTIFIED,,NLOS_BOUND,9.22852169667982
Q3T007,巡航 O01→S001,2279.23052185678,2307.59544154464,DIRECT_CERTIFIED,,NLOS_BOUND,7.303483193438865
Q3T007,巡航 O01→S001,2307.59544154464,2335.9603612325,DIRECT_CERTIFIED,,NLOS_BOUND,5.727024622990399
Q3T007,巡航 O01→S001,2335.9603612325,2364.32528092036,DIRECT_CERTIFIED,,NLOS_BOUND,4.392415635453247
Q3T007,巡航 O01→S001,2364.32528092036,2392.6902006082205,DIRECT_CERTIFIED,,NLOS_BOUND,3.2353872674325714
Q3T007,巡航 O01→S001,2392.6902006082205,2421.0551202960805,DIRECT_CERTIFIED,,NLOS_BOUND,2.2142647886000475
Q3T007,下降 O01→S001,2421.0551202960805,2438.866442317565,DIRECT_CERTIFIED,,NLOS_BOUND,2.2142647886000475
Q3T007,下降 O01→S001,2438.866442317565,2456.677764339049,DIRECT_CERTIFIED,,NLOS_BOUND,2.2185084281756673
Q3T007,投送 S001,2456.677764339049,2696.677764339049,DIRECT_CERTIFIED,,NLOS_BOUND,2.220920977951124
Q3T007,爬升 S001→O01,2696.677764339049,2726.3633010415233,DIRECT_CERTIFIED,,NLOS_BOUND,2.2142647886000475
Q3T007,巡航 S001→O01,2726.3633010415233,2754.7282207293833,DIRECT_CERTIFIED,,NLOS_BOUND,2.2142647886000475
Q3T007,巡航 S001→O01,2754.7282207293833,2783.0931404172434,DIRECT_CERTIFIED,,NLOS_BOUND,3.2353872674325714
Q3T007,巡航 S001→O01,2783.0931404172434,2811.458060105104,DIRECT_CERTIFIED,,NLOS_BOUND,4.392415635453247
Q3T007,巡航 S001→O01,2811.458060105104,2839.822979792964,DIRECT_CERTIFIED,,NLOS_BOUND,5.727024622990399
Q3T007,巡航 S001→O01,2839.822979792964,2868.187899480824,DIRECT_CERTIFIED,,NLOS_BOUND,7.303483193438865
Q3T007,巡航 S001→O01,2868.187899480824,2896.552819168684,DIRECT_CERTIFIED,,NLOS_BOUND,9.22852169667982
Q3T007,巡航 S001→O01,2896.552819168684,2924.917738856544,DIRECT_CERTIFIED,,NLOS_BOUND,11.698995989127113
Q3T007,巡航 S001→O01,2924.917738856544,2953.2826585444045,DIRECT_CERTIFIED,,NLOS_BOUND,15.14096436587117
Q3T007,巡航 S001→O01,2953.2826585444045,2981.6475782322646,DIRECT_CERTIFIED,,NLOS_BOUND,20.754013182852418
Q3T007,下降 S001→O01,2981.6475782322646,3010.718900253749,DIRECT_CERTIFIED,,NLOS_BOUND,29.982830377148545
Q3T007,下降 S001→O01,3010.718900253749,3039.790222275233,DIRECT_CERTIFIED,,NLOS_BOUND,37.51313930757455
Q3T008,爬升 O01→S006,2207.0081265825715,2230.8479105181186,DIRECT_CERTIFIED,,NLOS_BOUND,39.991989927358276
Q3T008,爬升 O01→S006,2230.8479105181186,2254.6876944536652,DIRECT_CERTIFIED,,NLOS_BOUND,32.01563631553782
Q3T008,爬升 O01→S006,2254.6876944536652,2278.5274783892123,DIRECT_CERTIFIED,,NLOS_BOUND,27.928853840040645
Q3T008,爬升 O01→S006,2278.5274783892123,2302.367262324759,DIRECT_CERTIFIED,,NLOS_BOUND,25.16080841557533
Q3T008,巡航 O01→S006,2302.367262324759,2328.8758732268916,DIRECT_CERTIFIED,,NLOS_BOUND,18.811197591678024
Q3T008,巡航 O01→S006,2328.8758732268916,2355.384484129024,DIRECT_CERTIFIED,,NLOS_BOUND,13.61984587211488
Q3T008,巡航 O01→S006,2355.384484129024,2381.8930950311565,DIRECT_CERTIFIED,,NLOS_BOUND,10.270604844769878
Q3T008,巡航 O01→S006,2381.8930950311565,2408.4017059332887,DIRECT_CERTIFIED,,NLOS_BOUND,7.833888087082954
Q3T008,巡航 O01→S006,2408.4017059332887,2434.9103168354213,DIRECT_CERTIFIED,,NLOS_BOUND,5.924711401932228
Q3T008,巡航 O01→S006,2434.9103168354213,2461.4189277375535,DIRECT_CERTIFIED,,NLOS_BOUND,4.3569311538717415
Q3T008,巡航 O01→S006,2461.4189277375535,2487.927538639686,DIRECT_CERTIFIED,,NLOS_BOUND,3.0275746869660196
Q3T008,巡航 O01→S006,2487.927538639686,2514.4361495418184,DIRECT_CERTIFIED,,NLOS_BOUND,1.8739621903483226
Q3T008,下降 O01→S006,2514.4361495418184,2540.0850692195527,DIRECT_CERTIFIED,,NLOS_BOUND,1.8739621903483226
Q3T008,投送 S006,2540.0850692195527,2792.0850692195527,DIRECT_CERTIFIED,,NLOS_BOUND,1.8824178354944365
Q3T008,爬升 S006→O01,2792.0850692195527,2812.6042049617404,DIRECT_CERTIFIED,,NLOS_BOUND,1.8739621903483226
Q3T008,巡航 S006→O01,2812.6042049617404,2839.112815863873,DIRECT_CERTIFIED,,NLOS_BOUND,1.8739621903483226
Q3T008,巡航 S006→O01,2839.112815863873,2865.6214267660052,DIRECT_CERTIFIED,,NLOS_BOUND,3.0275746869660196
Q3T008,巡航 S006→O01,2865.6214267660052,2892.130037668138,DIRECT_CERTIFIED,,NLOS_BOUND,4.3569311538717415
Q3T008,巡航 S006→O01,2892.130037668138,2918.63864857027,DIRECT_CERTIFIED,,NLOS_BOUND,5.924711401932228
Q3T008,巡航 S006→O01,2918.63864857027,2945.1472594724028,DIRECT_CERTIFIED,,NLOS_BOUND,7.833888087082954
Q3T008,巡航 S006→O01,2945.1472594724028,2971.655870374535,DIRECT_CERTIFIED,,NLOS_BOUND,10.270604844769878
Q3T008,巡航 S006→O01,2971.655870374535,2998.1644812766676,DIRECT_CERTIFIED,,NLOS_BOUND,13.61984587211488
Q3T008,巡航 S006→O01,2998.1644812766676,3024.6730921788,DIRECT_CERTIFIED,,NLOS_BOUND,18.811197591678024
Q3T008,下降 S006→O01,3024.6730921788,3054.4728220982333,DIRECT_CERTIFIED,,NLOS_BOUND,25.16080841557533
Q3T008,下降 S006→O01,3054.4728220982333,3084.272552017667,DIRECT_CERTIFIED,,NLOS_BOUND,27.928853840040645
Q3T008,下降 S006→O01,3084.272552017667,3114.072281937101,DIRECT_CERTIFIED,,NLOS_BOUND,32.01563631553782
Q3T008,下降 S006→O01,3114.072281937101,3143.8720118565343,DIRECT_CERTIFIED,,NLOS_BOUND,39.99198992735829
Q3T009,爬升 O01→S015,2348.9623510146885,2378.568968039428,DIRECT_CERTIFIED,,NLOS_BOUND,35.19150059626698
Q3T009,爬升 O01→S015,2378.568968039428,2408.1755850641675,DIRECT_CERTIFIED,,NLOS_BOUND,27.99246305339267
Q3T009,爬升 O01→S015,2408.1755850641675,2437.782202088907,DIRECT_CERTIFIED,,NLOS_BOUND,24.11086202847295
Q3T009,爬升 O01→S015,2437.782202088907,2467.3888191136466,DIRECT_CERTIFIED,,NLOS_BOUND,21.437637641774785
Q3T009,爬升 O01→S015,2467.3888191136466,2496.9954361383866,DIRECT_CERTIFIED,,NLOS_BOUND,19.396424967151802
Q3T009,巡航 O01→S015,2496.9954361383866,2526.500896670436,DIRECT_CERTIFIED,,NLOS_BOUND,17.099376845138437
Q3T009,巡航 O01→S015,2526.500896670436,2556.0063572024856,DIRECT_CERTIFIED,,NLOS_BOUND,13.611913657974497
Q3T009,巡航 O01→S015,2556.0063572024856,2585.511817734535,DIRECT_CERTIFIED,,NLOS_BOUND,10.778806747392267
Q3T009,巡航 O01→S015,2585.511817734535,2615.0172782665845,DIRECT_CERTIFIED,,NLOS_BOUND,8.54943414438685
Q3T009,巡航 O01→S015,2615.0172782665845,2644.522738798634,DIRECT_CERTIFIED,,NLOS_BOUND,6.741821120576645
Q3T009,巡航 O01→S015,2644.522738798634,2674.0281993306835,DIRECT_CERTIFIED,,NLOS_BOUND,5.230813469193805
Q3T009,巡航 O01→S015,2674.0281993306835,2703.5336598627327,DIRECT_CERTIFIED,,NLOS_BOUND,3.93625770187316
Q3T009,巡航 O01→S015,2703.5336598627327,2733.0391203947825,DIRECT_CERTIFIED,,NLOS_BOUND,2.805467716932114
Q3T009,巡航 O01→S015,2733.0391203947825,2762.5445809268317,DIRECT_CERTIFIED,,NLOS_BOUND,1.8024460039179502
Q3T009,巡航 O01→S015,2762.5445809268317,2792.0500414588814,DIRECT_CERTIFIED,,NLOS_BOUND,0.9016795074215338
Q3T009,巡航 O01→S015,2792.0500414588814,2821.5555019909307,DIRECT_CERTIFIED,,NLOS_BOUND,0.08449857594288801
Q3T009,巡航 O01→S015,2821.5555019909307,2851.0609625229804,RELAY_BACKUP_DIRECT_FIRST,Q3R001,NLOS_BOUND,1.230577029766323
Q3T009,巡航 O01→S015,2851.0609625229804,2880.5664230550296,RELAY_BACKUP_DIRECT_FIRST,Q3R001,NLOS_BOUND,0.7230373411088067
Q3T009,巡航 O01→S015,2880.5664230550296,2910.0718835870794,RELAY_BACKUP_DIRECT_FIRST,Q3R001,LOS_TRIANGLE,9.98366991078747
Q3T009,巡航 O01→S015,2910.0718835870794,2939.5773441191286,RELAY_BACKUP_DIRECT_FIRST,Q3R001,LOS_TRIANGLE,9.119883928659277
Q3T009,巡航 O01→S015,2939.5773441191286,2969.082804651178,RELAY_BACKUP_DIRECT_FIRST,Q3R001,LOS_TRIANGLE,8.212309622497742
Q3T009,巡航 O01→S015,2969.082804651178,2998.5882651832276,RELAY_BACKUP_DIRECT_FIRST,Q3R001,LOS_TRIANGLE,7.310235101129493
Q3T009,下降 O01→S015,2998.5882651832276,3018.0481162574465,RELAY_BACKUP_DIRECT_FIRST,Q3R001,LOS_TRIANGLE,7.3044898758406305
Q3T009,下降 O01→S015,3018.0481162574465,3037.507967331665,RELAY_BACKUP_DIRECT_FIRST,Q3R001,LOS_TRIANGLE,7.295945962515674
Q3T009,投送 S015,3037.507967331665,3247.507967331665,RELAY_BACKUP_DIRECT_FIRST,Q3R001,LOS_TRIANGLE,7.295945962515674
Q3T009,爬升 S015→O01,3247.507967331665,3263.724509893514,RELAY_BACKUP_DIRECT_FIRST,Q3R001,LOS_TRIANGLE,7.295945962515674
Q3T009,爬升 S015→O01,3263.724509893514,3279.9410524553628,RELAY_BACKUP_DIRECT_FIRST,Q3R001,LOS_TRIANGLE,7.3044898758406305
Q3T009,巡航 S015→O01,3279.9410524553628,3309.446512987412,RELAY_BACKUP_DIRECT_FIRST,Q3R001,LOS_TRIANGLE,7.310235101129493
Q3T009,巡航 S015→O01,3309.446512987412,3338.9519735194617,RELAY_BACKUP_DIRECT_FIRST,Q3R001,LOS_TRIANGLE,8.212309622497742
Q3T009,巡航 S015→O01,3338.9519735194617,3368.457434051511,RELAY_BACKUP_DIRECT_FIRST,Q3R001,LOS_TRIANGLE,9.119883928659277
Q3T009,巡航 S015→O01,3368.457434051511,3397.9628945835607,RELAY_BACKUP_DIRECT_FIRST,Q3R001,LOS_TRIANGLE,9.98366991078747
Q3T009,巡航 S015→O01,3397.9628945835607,3427.46835511561,RELAY_BACKUP_DIRECT_FIRST,Q3R001,NLOS_BOUND,0.7230373411088067
Q3T009,巡航 S015→O01,3427.46835511561,3456.9738156476596,RELAY_BACKUP_DIRECT_FIRST,Q3R001,NLOS_BOUND,1.230577029766323
Q3T009,巡航 S015→O01,3456.9738156476596,3486.479276179709,DIRECT_CERTIFIED,,NLOS_BOUND,0.08449857594288801
Q3T009,巡航 S015→O01,3486.479276179709,3515.9847367117586,DIRECT_CERTIFIED,,NLOS_BOUND,0.9016795074215338
Q3T009,巡航 S015→O01,3515.9847367117586,3545.490197243808,DIRECT_CERTIFIED,,NLOS_BOUND,1.8024460039179502
Q3T009,巡航 S015→O01,3545.490197243808,3574.9956577758576,DIRECT_CERTIFIED,,NLOS_BOUND,2.805467716932114
Q3T009,巡航 S015→O01,3574.9956577758576,3604.501118307907,DIRECT_CERTIFIED,,NLOS_BOUND,3.93625770187316
Q3T009,巡航 S015→O01,3604.501118307907,3634.0065788399565,DIRECT_CERTIFIED,,NLOS_BOUND,5.230813469193805
Q3T009,巡航 S015→O01,3634.0065788399565,3663.512039372006,DIRECT_CERTIFIED,,NLOS_BOUND,6.741821120576645
Q3T009,巡航 S015→O01,3663.512039372006,3693.0174999040555,DIRECT_CERTIFIED,,NLOS_BOUND,8.54943414438685
Q3T009,巡航 S015→O01,3693.0174999040555,3722.5229604361048,DIRECT_CERTIFIED,,NLOS_BOUND,10.778806747392267
Q3T009,巡航 S015→O01,3722.5229604361048,3752.028420968154,DIRECT_CERTIFIED,,NLOS_BOUND,13.611913657974497
Q3T009,巡航 S015→O01,3752.028420968154,3781.5338815002037,DIRECT_CERTIFIED,,NLOS_BOUND,17.099376845138437
Q3T009,下降 S015→O01,3781.5338815002037,3811.1404985249433,DIRECT_CERTIFIED,,NLOS_BOUND,19.396424967151802
Q3T009,下降 S015→O01,3811.1404985249433,3840.747115549683,DIRECT_CERTIFIED,,NLOS_BOUND,21.06236185174781
Q3T009,下降 S015→O01,3840.747115549683,3870.3537325744223,DIRECT_CERTIFIED,,NLOS_BOUND,23.125511355694883
Q3T009,下降 S015→O01,3870.3537325744223,3899.960349599162,DIRECT_CERTIFIED,,NLOS_BOUND,25.83661407556565
Q3T009,下降 S015→O01,3899.960349599162,3929.566966623902,DIRECT_CERTIFIED,,NLOS_BOUND,29.79933095562555
Q3T009,下降 S015→O01,3929.566966623902,3959.1735836486414,DIRECT_CERTIFIED,,NLOS_BOUND,37.295239508896316
Q3T010,爬升 O01→S005,3137.6811112424552,3159.7600988726635,DIRECT_CERTIFIED,,NLOS_BOUND,38.64598917791692
Q3T010,爬升 O01→S005,3159.7600988726635,3181.839086502872,DIRECT_CERTIFIED,,NLOS_BOUND,30.924738086029066
Q3T010,爬升 O01→S005,3181.839086502872,3203.91807413308,DIRECT_CERTIFIED,,NLOS_BOUND,26.902754877149746
Q3T010,巡航 O01→S005,3203.91807413308,3233.3737415283595,DIRECT_CERTIFIED,,NLOS_BOUND,19.990173496067
Q3T010,巡航 O01→S005,3233.3737415283595,3262.8294089236388,DIRECT_CERTIFIED,,NLOS_BOUND,14.689136801847567
Q3T010,巡航 O01→S005,3262.8294089236388,3292.285076318918,DIRECT_CERTIFIED,,NLOS_BOUND,11.314712197424456
Q3T010,巡航 O01→S005,3292.285076318918,3321.740743714198,DIRECT_CERTIFIED,,NLOS_BOUND,8.868732756629015
Q3T010,巡航 O01→S005,3321.740743714198,3351.196411109477,DIRECT_CERTIFIED,,NLOS_BOUND,6.955188165992141
Q3T010,巡航 O01→S005,3351.196411109477,3380.6520785047564,DIRECT_CERTIFIED,,NLOS_BOUND,5.38501535027693
Q3T010,巡航 O01→S005,3380.6520785047564,3410.1077459000358,DIRECT_CERTIFIED,,NLOS_BOUND,4.05421093540204
Q3T010,巡航 O01→S005,3410.1077459000358,3439.563413295315,DIRECT_CERTIFIED,,NLOS_BOUND,2.8996577317748944
Q3T010,巡航 O01→S005,3439.563413295315,3469.0190806905944,DIRECT_CERTIFIED,,NLOS_BOUND,1.8802348867837253
Q3T010,巡航 O01→S005,3469.0190806905944,3498.474748085874,DIRECT_CERTIFIED,,NLOS_BOUND,0.9676817394679347
Q3T010,巡航 O01→S005,3498.474748085874,3527.9304154811534,DIRECT_CERTIFIED,,NLOS_BOUND,0.141750273736875
Q3T010,巡航 O01→S005,3527.9304154811534,3557.3860828764327,RELAY_BACKUP_DIRECT_FIRST,Q3R001,NLOS_BOUND,4.740260745540397
Q3T010,巡航 O01→S005,3557.3860828764327,3586.841750271712,RELAY_BACKUP_DIRECT_FIRST,Q3R001,NLOS_BOUND,4.190902930178467
Q3T010,巡航 O01→S005,3586.841750271712,3616.2974176669914,RELAY_BACKUP_DIRECT_FIRST,Q3R001,NLOS_BOUND,3.0193618360258654
Q3T010,巡航 O01→S005,3616.2974176669914,3645.7530850622707,RELAY_BACKUP_DIRECT_FIRST,Q3R001,NLOS_BOUND,1.6718182469412142
Q3T010,下降 O01→S005,3645.7530850622707,3672.035262796646,RELAY_BACKUP_DIRECT_FIRST,Q3R001,NLOS_BOUND,1.5971036531496168
Q3T010,下降 O01→S005,3672.035262796646,3698.3174405310206,RELAY_BACKUP_DIRECT_FIRST,Q3R001,NLOS_BOUND,1.5101279932430316
Q3T010,投送 S005,3698.3174405310206,3908.3174405310206,RELAY_BACKUP_DIRECT_FIRST,Q3R001,NLOS_BOUND,1.5101279932430316
Q3T010,爬升 S005→O01,3908.3174405310206,3930.2192553096666,RELAY_BACKUP_DIRECT_FIRST,Q3R001,NLOS_BOUND,1.5101279932430316
Q3T010,爬升 S005→O01,3930.2192553096666,3952.121070088312,RELAY_BACKUP_DIRECT_FIRST,Q3R001,NLOS_BOUND,1.5971036531496168
Q3T010,巡航 S005→O01,3952.121070088312,3981.5767374835914,RELAY_BACKUP_DIRECT_FIRST,Q3R001,NLOS_BOUND,1.6718182469412142
